Postcode,SED,Rented Households,Postcode Totals,SED Totals,Postcode Fraction,SED Fraction
4370,Southern Downs,2174,2174,5141,1,0.422874927
4371,Southern Downs,30,30,5141,1,0.005835441
4373,Southern Downs,102,102,5141,1,0.019840498
4374,Southern Downs,32,32,5141,1,0.00622447
4375,Southern Downs,19,19,5141,1,0.003695779
4376,Southern Downs,29,29,5141,1,0.005640926
4377,Lismore,7,35,7672,0.2,0.000912409
4377,Southern Downs,28,35,5141,0.8,0.005446411
4378,Southern Downs,40,40,5141,1,0.007780587
4380,Lismore,3,825,7672,0.003636364,0.000391032
4380,Southern Downs,822,825,5141,0.996363636,0.159891072
4381,Southern Downs,46,46,5141,1,0.008947676
4382,Southern Downs,26,26,5141,1,0.005057382
4383,Lismore,18,62,7672,0.290322581,0.002346194
4383,Southern Downs,44,62,5141,0.709677419,0.008558646
4384,Southern Downs,3,3,5141,1,0.000583544
4385,Southern Downs,121,121,5141,1,0.023536277
4387,Southern Downs,157,157,5141,1,0.030538806
4388,Southern Downs,39,39,5141,1,0.007586073
4390,Southern Downs,845,845,5141,1,0.16436491
4400,Condamine,120,120,3952,1,0.030364372
4401,Condamine,679,679,3952,1,0.171811741
4402,Nanango,10,10,4925,1,0.002030457
4403,Condamine,64,64,3952,1,0.016194332
4404,Condamine,39,39,3952,1,0.009868421
4405,Callide,3,1766,5480,0.001698754,0.000547445
4405,Condamine,3,1766,3952,0.001698754,0.000759109
4405,Nanango,6,1766,4925,0.003397508,0.001218274
4405,Warrego,1754,1766,5311,0.993204983,0.330257955
4406,Callide,24,121,5480,0.198347107,0.004379562
4406,Warrego,97,121,5311,0.801652893,0.01826398
4407,Condamine,6,45,3952,0.133333333,0.001518219
4407,Southern Downs,39,45,5141,0.866666667,0.007586073
4408,Callide,43,43,5480,1,0.007846715
4410,Callide,102,102,5480,1,0.018613139
4411,Callide,19,19,5480,1,0.003467153
4412,Callide,16,16,5480,1,0.002919708
4413,Callide,1193,1202,5480,0.992512479,0.21770073
4413,Warrego,9,1202,5311,0.007487521,0.001694596
4415,Callide,371,371,5480,1,0.06770073
4416,Warrego,36,36,5311,1,0.006778384
4417,Warrego,87,87,5311,1,0.016381096
4418,Callide,10,10,5480,1,0.001824818
4419,Callide,146,146,5480,1,0.026642336
4420,Callide,99,99,5480,1,0.018065693
4421,Warrego,202,202,5311,1,0.038034268
4422,Warrego,27,27,5311,1,0.005083788
4423,Warrego,12,12,5311,1,0.002259461
4424,Callide,7,7,5480,1,0.001277372
4425,Warrego,11,11,5311,1,0.002071173
4426,Warrego,7,7,5311,1,0.001318019
4427,Warrego,27,27,5311,1,0.005083788
4428,Callide,3,52,5480,0.057692308,0.000547445
4428,Warrego,49,52,5311,0.942307692,0.009226134
4454,Callide,3,71,5480,0.042253521,0.000547445
4454,Warrego,68,71,5311,0.957746479,0.012803615
4455,Warrego,1293,1293,5311,1,0.243456976
4465,Warrego,111,111,5311,1,0.020900019
4467,Warrego,9,9,5311,1,0.001694596
4468,Warrego,12,12,5311,1,0.002259461
4470,Warrego,445,445,5311,1,0.083788364
4472,Gregory,163,163,5901,1,0.027622437
4474,Warrego,8,8,5311,1,0.001506308
4477,Warrego,35,35,5311,1,0.006590096
4478,Gregory,65,65,5901,1,0.011015082
4480,Warrego,89,89,5311,1,0.016757673
4481,Gregory,23,23,5901,1,0.003897644
4482,Gregory,40,40,5901,1,0.006778512
4486,Warrego,78,78,5311,1,0.0146865
4487,Warrego,466,466,5311,1,0.087742421
4488,Warrego,23,23,5311,1,0.004330635
4489,Warrego,4,4,5311,1,0.000753154
4490,Warrego,248,248,5311,1,0.046695538
4491,Warrego,12,12,5311,1,0.002259461
4492,Warrego,65,65,5311,1,0.01223875
4494,Southern Downs,12,12,5141,1,0.002334176
4496,Southern Downs,13,13,5141,1,0.002528691
4497,Southern Downs,5,26,5141,0.192307692,0.000972573
4497,Warrego,21,26,5311,0.807692308,0.003954058
4498,Southern Downs,15,15,5141,1,0.00291772
4500,Everton,46,4498,5023,0.010226767,0.009157874
4500,Kurwongbah,616,4498,5758,0.136949755,0.106981591
4500,Pine Rivers,3836,4498,4351,0.852823477,0.881636405
4501,Kurwongbah,869,956,5758,0.908995816,0.150920458
4501,Pine Rivers,87,956,4351,0.091004184,0.019995403
4502,Kurwongbah,946,946,5758,1,0.164293157
4503,Kurwongbah,75,8044,5758,0.00932372,0.013025356
4503,Murrumba,7969,8044,10312,0.99067628,0.772788984
4504,Bancroft,4,1545,7621,0.002588997,0.000524866
4504,Kurwongbah,1541,1545,5758,0.997411003,0.267627648
4505,Bancroft,631,2384,7621,0.264681208,0.082797533
4505,Kurwongbah,1711,2384,5758,0.717701342,0.297151789
4505,Morayfield,42,2384,8678,0.01761745,0.004839825
4506,Bancroft,5,3805,7621,0.00131406,0.000656082
4506,Glass House,14,3805,2412,0.003679369,0.005804312
4506,Morayfield,3786,3805,8678,0.99500657,0.43627564
4507,Pumicestone,2221,2221,5289,1,0.419928153
4508,Bancroft,2773,2773,7621,1,0.36386301
4509,Bancroft,3615,5055,7621,0.715133531,0.474347199
4509,Murrumba,1440,5055,10312,0.284866469,0.139643134
4510,Glass House,251,7350,2412,0.03414966,0.104063018
4510,Morayfield,4850,7350,8678,0.659863946,0.558884536
4510,Pumicestone,2249,7350,5289,0.305986395,0.425222159
4511,Pumicestone,782,782,5289,1,0.147854037
4512,Glass House,128,128,2412,1,0.053067993
4514,Glass House,342,362,2412,0.944751381,0.141791045
4514,Nanango,20,362,4925,0.055248619,0.004060914
4515,Nanango,347,347,4925,1,0.070456853
4516,Glass House,81,118,2412,0.686440678,0.03358209
4516,Pumicestone,37,118,5289,0.313559322,0.006995651
4517,Glass House,41,41,2412,1,0.016998342
4518,Glass House,312,312,2412,1,0.129353234
4519,Caloundra,588,795,6539,0.739622642,0.089922006
4519,Glass House,207,795,2412,0.260377358,0.085820896
4520,Cooper,5,315,6368,0.015873016,0.000785176
4520,Pine Rivers,310,315,4351,0.984126984,0.071247989
4521,Glass House,55,173,2412,0.317919075,0.022802653
4521,Pine Rivers,118,173,4351,0.682080925,0.027120202
4550,Caloundra,369,382,6539,0.965968586,0.056430647
4550,Glass House,13,382,2412,0.034031414,0.005389718
4551,Caloundra,5526,7739,6539,0.714045742,0.845083346
4551,Kawana,2213,7739,5759,0.285954258,0.384268102
4552,Glass House,589,589,2412,1,0.244195688
4553,Buderim,396,621,5465,0.637681159,0.072461116
4553,Caloundra,56,621,6539,0.090177134,0.008564001
4553,Glass House,169,621,2412,0.272141707,0.070066335
4554,Glass House,49,73,2412,0.671232877,0.020315091
4554,Nicklin,24,73,4371,0.328767123,0.005490734
4555,Glass House,19,525,2412,0.036190476,0.00787728
4555,Nicklin,506,525,4371,0.963809524,0.115762983
4556,Buderim,3570,4002,5465,0.892053973,0.653247941
4556,Nicklin,11,4002,4371,0.002748626,0.002516587
4556,Ninderry,421,4002,4533,0.105197401,0.092874476
4557,Buderim,1499,3015,5465,0.497180763,0.274290942
4557,Maroochydore,1516,3015,8005,0.502819237,0.189381636
4558,Maroochydore,3738,4078,8005,0.916625797,0.466958151
4558,Ninderry,340,4078,4533,0.083374203,0.075005515
4559,Nicklin,415,528,4371,0.785984848,0.094943949
4559,Ninderry,113,528,4533,0.214015152,0.024928304
4560,Glass House,132,3426,2412,0.038528897,0.054726368
4560,Nicklin,2493,3426,4371,0.727670753,0.570350034
4560,Ninderry,801,3426,4533,0.23380035,0.176704169
4561,Nicklin,326,507,4371,0.642998028,0.074582475
4561,Ninderry,181,507,4533,0.357001972,0.039929407
4562,Nicklin,64,346,4371,0.184971098,0.014641958
4562,Ninderry,262,346,4533,0.757225434,0.057798368
4562,Noosa,20,346,4457,0.057803468,0.004487323
4563,Gympie,14,539,4621,0.025974026,0.003029647
4563,Nicklin,420,539,4371,0.779220779,0.096087852
4563,Noosa,105,539,4457,0.194805195,0.023558447
4564,Maroochydore,1284,1284,8005,1,0.16039975
4565,Noosa,1340,1340,4457,1,0.300650662
4566,Noosa,902,902,4457,1,0.202378281
4567,Noosa,1364,1364,4457,1,0.30603545
4568,Nicklin,21,184,4371,0.114130435,0.004804393
4568,Noosa,163,184,4457,0.885869565,0.036571685
4569,Nicklin,12,79,4371,0.151898734,0.002745367
4569,Noosa,67,79,4457,0.848101266,0.015032533
4570,Gympie,3806,3813,4621,0.998164175,0.823631249
4570,Nanango,7,3813,4925,0.001835825,0.00142132
4571,Noosa,43,43,4457,1,0.009647745
4572,Maroochydore,718,718,8005,1,0.089693941
4573,Maroochydore,749,3617,8005,0.207077689,0.093566521
4573,Ninderry,2415,3617,4533,0.667680398,0.532759762
4573,Noosa,453,3617,4457,0.125241913,0.101637873
4574,Glass House,10,98,2412,0.102040816,0.004145937
4574,Gympie,9,98,4621,0.091836735,0.00194763
4574,Nicklin,79,98,4371,0.806122449,0.018073667
4575,Kawana,3546,3546,5759,1,0.615731898
4580,Gympie,528,528,4621,1,0.114260982
4581,Gympie,209,283,4621,0.738515901,0.045228306
4581,Hervey Bay,74,283,6583,0.261484099,0.011241075
4600,Nanango,65,65,4925,1,0.01319797
4601,Nanango,114,114,4925,1,0.023147208
4605,Nanango,657,657,4925,1,0.133401015
4606,Nanango,255,255,4925,1,0.05177665
4608,Nanango,64,64,4925,1,0.012994924
4610,Nanango,1748,1748,4925,1,0.354923858
4611,Nanango,5,5,4925,1,0.001015228
4612,Nanango,8,8,4925,1,0.001624365
4613,Nanango,64,64,4925,1,0.012994924
4614,Nanango,129,129,4925,1,0.026192893
4615,Nanango,648,648,4925,1,0.131573604
4620,Maryborough,22,22,4441,1,0.004953839
4621,Callide,117,117,5480,1,0.021350365
4625,Callide,289,289,5480,1,0.052737226
4626,Callide,265,265,5480,1,0.048357664
4627,Callide,78,78,5480,1,0.014233577
4630,Callide,230,230,5480,1,0.041970803
4650,Gympie,55,3320,4621,0.016566265,0.011902186
4650,Maryborough,3265,3320,4441,0.983433735,0.735194776
4655,Hervey Bay,6509,7220,6583,0.901523546,0.988758925
4655,Maryborough,711,7220,4441,0.098476454,0.160099077
4659,Maryborough,396,396,4441,1,0.089169106
4660,Burnett,666,666,3890,1,0.171208226
4662,Maryborough,47,47,4441,1,0.010583202
4670,Bundaberg,7171,9779,7171,0.733306064,1
4670,Burnett,2608,9779,3890,0.266693936,0.670437018
4671,Burnett,18,384,3890,0.046875,0.004627249
4671,Callide,366,384,5480,0.953125,0.066788321
4673,Burnett,25,25,3890,1,0.006426735
4674,Burnett,68,68,3890,1,0.01748072
4676,Burnett,8,8,3890,1,0.002056555
4677,Burnett,454,454,3890,1,0.116709512
4678,Burnett,43,43,3890,1,0.011053985
4680,Callide,548,7494,5480,0.073125167,0.1
4680,Gladstone,6946,7494,7016,0.926874833,0.990022805
4694,Gladstone,10,10,7016,1,0.001425314
4695,Gladstone,55,55,7016,1,0.007839225
4697,Gladstone,5,5,7016,1,0.000712657
4699,Mirani,19,19,3144,1,0.006043257
4700,Keppel,14,2467,5032,0.005674909,0.002782194
4700,Mirani,6,2467,3144,0.002432104,0.001908397
4700,Rockhampton,2447,2467,7393,0.991892987,0.330988773
4701,Keppel,1755,5093,5032,0.344590615,0.348767886
4701,Mirani,17,5093,3144,0.003337915,0.005407125
4701,Rockhampton,3321,5093,7393,0.652071471,0.449208711
4702,Callide,112,2630,5480,0.042585551,0.020437956
4702,Gregory,321,2630,5901,0.122053232,0.05439756
4702,Keppel,350,2630,5032,0.133079848,0.069554849
4702,Mirani,222,2630,3144,0.084410646,0.070610687
4702,Rockhampton,1625,2630,7393,0.617870722,0.219802516
4703,Keppel,2353,2353,5032,1,0.467607313
4704,Keppel,4,9,5032,0.444444444,0.000794913
4704,Mirani,5,9,3144,0.555555556,0.001590331
4705,Gregory,7,45,5901,0.155555556,0.00118624
4705,Mirani,38,45,3144,0.844444444,0.012086514
4706,Mirani,3,3,3144,1,0.000954198
4707,Mirani,26,26,3144,1,0.00826972
4709,Gregory,232,232,5901,1,0.03931537
4710,Keppel,556,556,5032,1,0.110492846
4711,Mirani,41,41,3144,1,0.013040712
4712,Gregory,33,33,5901,1,0.005592272
4713,Gregory,271,271,5901,1,0.04592442
4714,Mirani,259,259,3144,1,0.082379135
4715,Callide,891,891,5480,1,0.162591241
4716,Callide,72,72,5480,1,0.013138686
4717,Gregory,999,999,5901,1,0.16929334
4718,Callide,353,364,5480,0.96978022,0.064416058
4718,Gregory,11,364,5901,0.03021978,0.001864091
4719,Callide,120,120,5480,1,0.02189781
4720,Gregory,2266,2266,5901,1,0.384002711
4721,Burdekin,497,497,7616,1,0.065257353
4722,Gregory,138,138,5901,1,0.023385867
4723,Gregory,158,158,5901,1,0.026775123
4724,Gregory,48,48,5901,1,0.008134215
4725,Gregory,195,195,5901,1,0.033045247
4726,Gregory,36,36,5901,1,0.006100661
4727,Gregory,26,26,5901,1,0.004406033
4728,Gregory,24,24,5901,1,0.004067107
4730,Gregory,525,525,5901,1,0.088967972
4731,Gregory,14,14,5901,1,0.002372479
4732,Gregory,9,9,5901,1,0.001525165
4733,Gregory,14,14,5901,1,0.002372479
4735,Gregory,158,158,5901,1,0.026775123
4736,Gregory,18,18,5901,1,0.00305033
4737,Burdekin,7,709,7616,0.009873061,0.000919118
4737,Mirani,702,709,3144,0.990126939,0.223282443
4738,Mirani,50,50,3144,1,0.015903308
4739,Mirani,21,21,3144,1,0.006679389
4740,Mackay,7443,10006,7443,0.743853688,1
4740,Mirani,806,10006,3144,0.080551669,0.256361323
4740,Whitsunday,1757,10006,5537,0.175594643,0.317319848
4741,Burdekin,61,364,7616,0.167582418,0.008009454
4741,Mirani,117,364,3144,0.321428571,0.03721374
4741,Whitsunday,186,364,5537,0.510989011,0.033592198
4742,Burdekin,131,131,7616,1,0.01720063
4743,Burdekin,172,172,7616,1,0.022584034
4744,Burdekin,1951,1951,7616,1,0.256171218
4745,Burdekin,585,585,7616,1,0.076811975
4746,Burdekin,437,437,7616,1,0.057379202
4750,Whitsunday,618,618,5537,1,0.111612787
4751,Mirani,329,329,3144,1,0.104643766
4753,Mirani,255,255,3144,1,0.08110687
4754,Mirani,166,166,3144,1,0.052798982
4756,Mirani,37,37,3144,1,0.011768448
4757,Mirani,25,25,3144,1,0.007951654
4798,Whitsunday,54,54,5537,1,0.009752574
4799,Whitsunday,56,56,5537,1,0.01011378
4800,Whitsunday,809,809,5537,1,0.146108001
4802,Whitsunday,2057,2057,5537,1,0.371500813
4804,Burdekin,277,277,7616,1,0.036370798
4805,Burdekin,1699,1699,7616,1,0.223082983
4806,Burdekin,327,327,7616,1,0.042935924
4807,Burdekin,1184,1184,7616,1,0.155462185
4808,Burdekin,89,89,7616,1,0.011685924
4809,Burdekin,60,60,7616,1,0.007878151
4810,Burdekin,3,4682,7616,0.000640752,0.000393908
4810,Townsville,4679,4682,9731,0.999359248,0.480834447
4811,Burdekin,12,1806,7616,0.006644518,0.00157563
4811,Mundingburra,1794,1806,6726,0.993355482,0.266726137
4812,Mundingburra,1063,3474,6726,0.305987334,0.158043414
4812,Townsville,2411,3474,9731,0.694012666,0.247764875
4814,Mundingburra,3869,5991,6726,0.645802036,0.575230449
4814,Thuringowa,500,5991,6463,0.083458521,0.077363454
4814,Townsville,1622,5991,9731,0.270739442,0.166683794
4815,Thuringowa,2565,2565,6463,1,0.396874516
4816,Burdekin,124,859,7616,0.1443539,0.016281513
4816,Hinchinbrook,200,859,5175,0.232828871,0.038647343
4816,Townsville,462,859,9731,0.537834692,0.047477135
4816,Traeger,73,859,6402,0.084982538,0.011402687
4817,Hinchinbrook,87,3490,5175,0.024928367,0.016811594
4817,Thuringowa,3398,3490,6463,0.973638968,0.52576203
4817,Traeger,5,3490,6402,0.001432665,0.000781006
4818,Hinchinbrook,3350,3540,5175,0.946327684,0.647342995
4818,Townsville,190,3540,9731,0.053672316,0.019525229
4819,Townsville,367,367,9731,1,0.037714521
4820,Traeger,1169,1169,6402,1,0.182599188
4821,Traeger,197,197,6402,1,0.030771634
4822,Traeger,68,68,6402,1,0.010621681
4823,Traeger,101,101,6402,1,0.01577632
4824,Traeger,476,476,6402,1,0.074351765
4825,Barkly,68,3223,1367,0.021098356,0.049743965
4825,Gregory,8,3223,5901,0.002482159,0.001355702
4825,Traeger,3147,3223,6402,0.976419485,0.491565136
4828,Traeger,36,36,6402,1,0.005623243
4829,Gregory,93,93,5901,1,0.015760041
4830,Traeger,326,326,6402,1,0.050921587
4849,Hinchinbrook,242,242,5175,1,0.046763285
4850,Hinchinbrook,1117,1117,5175,1,0.215845411
4852,Hill,587,587,6057,1,0.096912663
4854,Hill,383,562,6057,0.681494662,0.063232623
4854,Hinchinbrook,179,562,5175,0.318505338,0.034589372
4855,Hill,57,57,6057,1,0.009410599
4856,Hill,51,51,6057,1,0.00842001
4858,Hill,112,112,6057,1,0.018491002
4859,Hill,42,42,6057,1,0.006934126
4860,Hill,1611,1611,6057,1,0.265973254
4861,Hill,169,169,6057,1,0.027901601
4865,Mulgrave,620,620,5887,1,0.1053168
4868,Mulgrave,2664,2664,5887,1,0.452522507
4869,Mulgrave,2122,2122,5887,1,0.36045524
4870,Barron River,1205,11342,6175,0.106242285,0.1951417
4870,Cairns,10137,11342,10140,0.893757715,0.999704142
4871,Cairns,3,1132,10140,0.002650177,0.000295858
4871,Cook,161,1132,8394,0.142226148,0.019180367
4871,Gregory,6,1132,5901,0.005300353,0.001016777
4871,Hill,318,1132,6057,0.280918728,0.052501238
4871,Mulgrave,481,1132,5887,0.424911661,0.081705453
4871,Traeger,163,1132,6402,0.143992933,0.025460794
4872,Cook,10,348,8394,0.028735632,0.001191327
4872,Hill,338,348,6057,0.971264368,0.055803203
4873,Cook,732,732,8394,1,0.087205147
4874,Cook,1127,1127,8394,1,0.134262569
4875,Cook,1639,1639,8394,1,0.195258518
4876,Cook,708,708,8394,1,0.084345961
4877,Cook,945,945,8394,1,0.112580415
4878,Barron River,2001,2001,6175,1,0.324048583
4879,Barron River,2609,2609,6175,1,0.422510121
4880,Cook,1457,1457,8394,1,0.173576364
4881,Barron River,360,364,6175,0.989010989,0.058299595
4881,Cook,4,364,8394,0.010989011,0.000476531
4882,Hill,166,166,6057,1,0.027406307
4883,Hill,1294,1294,6057,1,0.213637114
4884,Hill,176,176,6057,1,0.029057289
4885,Hill,317,317,6057,1,0.05233614
4886,Hill,76,76,6057,1,0.012547466
4887,Hill,133,133,6057,1,0.021958065
4888,Hill,227,227,6057,1,0.037477299
4890,Traeger,280,280,6402,1,0.043736332
4891,Traeger,120,120,6402,1,0.018744142
4892,Cook,832,1073,8394,0.775396086,0.099118418
4892,Traeger,241,1073,6402,0.224603914,0.037644486
4895,Cook,779,779,8394,1,0.092804384
5000,Adelaide,5454,5454,9504,1,0.573863636
5006,Adelaide,1389,1389,9504,1,0.14614899
5007,Croydon,1390,1837,7289,0.756668481,0.190698313
5007,West Torrens,447,1837,5567,0.243331519,0.080294593
5008,Croydon,2173,2173,7289,1,0.298120455
5009,Cheltenham,229,640,5400,0.3578125,0.042407407
5009,Croydon,224,640,7289,0.35,0.030731239
5009,West Torrens,187,640,5567,0.2921875,0.033590803
5010,Croydon,972,972,7289,1,0.133351626
5011,Cheltenham,1876,1876,5400,1,0.347407407
5012,Cheltenham,708,1791,5400,0.395309883,0.131111111
5012,Croydon,1083,1791,7289,0.604690117,0.148580052
5013,Cheltenham,785,1418,5400,0.553596615,0.14537037
5013,Port Adelaide,633,1418,4576,0.446403385,0.13833042
5014,Cheltenham,757,1586,5400,0.477301387,0.140185185
5014,Lee,829,1586,3948,0.522698613,0.209979737
5015,Port Adelaide,1081,1081,4576,1,0.236232517
5016,Port Adelaide,961,961,4576,1,0.210008741
5017,Port Adelaide,830,830,4576,1,0.181381119
5018,Port Adelaide,377,377,4576,1,0.082386364
5019,Lee,721,1378,3948,0.523222061,0.182624113
5019,Port Adelaide,657,1378,4576,0.476777939,0.143575175
5020,Lee,187,187,3948,1,0.047365755
5021,Lee,472,472,3948,1,0.119554205
5022,Colton,1665,1781,3672,0.934868052,0.453431373
5022,Lee,116,1781,3948,0.065131948,0.029381966
5023,Cheltenham,1045,2668,5400,0.39167916,0.193518519
5023,Lee,1623,2668,3948,0.60832084,0.411094225
5024,Colton,1371,1371,3672,1,0.373366013
5025,Colton,362,885,3672,0.409039548,0.098583878
5025,West Torrens,523,885,5567,0.590960452,0.09394647
5031,West Torrens,1788,1788,5567,1,0.321178373
5032,Colton,274,1708,3672,0.160421546,0.074618736
5032,West Torrens,1434,1708,5567,0.839578454,0.257589366
5033,Badcoe,395,1583,6536,0.249526216,0.060434517
5033,West Torrens,1188,1583,5567,0.750473784,0.213400395
5034,Badcoe,34,1279,6536,0.026583268,0.005201958
5034,Elder,345,1279,4872,0.269741986,0.070812808
5034,Unley,900,1279,4249,0.703674746,0.211814545
5035,Badcoe,1124,1124,6536,1,0.171970624
5037,Badcoe,1686,1686,6536,1,0.257955936
5038,Badcoe,2280,2860,6536,0.797202797,0.348837209
5038,Morphett,580,2860,5204,0.202797203,0.111452729
5039,Badcoe,561,1289,6536,0.435221102,0.085832313
5039,Elder,728,1289,4872,0.564778898,0.149425287
5040,Morphett,252,252,5204,1,0.048424289
5041,Elder,1030,1030,4872,1,0.211412151
5042,Davenport,259,1507,1941,0.171864632,0.133436373
5042,Elder,1248,1507,4872,0.828135368,0.256157635
5043,Badcoe,456,3563,6536,0.127982038,0.069767442
5043,Elder,1521,3563,4872,0.426887454,0.312192118
5043,Gibson,411,3563,4746,0.115352231,0.086599241
5043,Morphett,1175,3563,5204,0.329778277,0.225787855
5044,Gibson,532,1089,4746,0.488521579,0.112094395
5044,Morphett,557,1089,5204,0.511478421,0.107033051
5045,Morphett,2640,2640,5204,1,0.507302075
5046,Gibson,1397,1397,4746,1,0.294353139
5047,Davenport,207,1290,1941,0.160465116,0.106646059
5047,Gibson,1083,1290,4746,0.839534884,0.228192162
5048,Black,312,1635,2087,0.190825688,0.149496885
5048,Gibson,1323,1635,4746,0.809174312,0.278761062
5049,Black,691,691,2087,1,0.331097269
5050,Waite,254,254,1605,1,0.158255452
5051,Waite,523,523,1605,1,0.325856698
5052,Waite,205,205,1605,1,0.127725857
5061,Unley,1098,1098,4249,1,0.258413744
5062,Unley,484,1104,4249,0.438405797,0.113909155
5062,Waite,620,1104,1605,0.561594203,0.386292835
5063,Bragg,237,1748,2938,0.135583524,0.08066712
