Postcode,SA4,Rented Households,Postcode Totals,SA4 Totals,Postcode Fraction,SA4 Fraction,SA4_CODE21,SA4_NAME21,GCC_NAME21,STE_NAME21
5607,South Australia - Outback,258.0,258.0,11819.0,1.0,0.021829257974447923,406,South Australia - Outback,Rest of SA,South Australia
5608,South Australia - Outback,2663.0,2663.0,11819.0,1.0,0.22531517048819696,406,South Australia - Outback,Rest of SA,South Australia
5609,South Australia - Outback,312.0,312.0,11819.0,1.0,0.02639817243421609,406,South Australia - Outback,Rest of SA,South Australia
5611,South Australia - Outback,11.0,11.0,11819.0,1.0,0.0009307047973601827,406,South Australia - Outback,Rest of SA,South Australia
5630,South Australia - Outback,6.0,6.0,11819.0,1.0,0.0005076571621964633,406,South Australia - Outback,Rest of SA,South Australia
5631,South Australia - Outback,95.0,95.0,11819.0,1.0,0.00803790506811067,406,South Australia - Outback,Rest of SA,South Australia
5632,South Australia - Outback,13.0,13.0,11819.0,1.0,0.0010999238514256705,406,South Australia - Outback,Rest of SA,South Australia
5633,South Australia - Outback,23.0,23.0,11819.0,1.0,0.0019460191217531093,406,South Australia - Outback,Rest of SA,South Australia
5640,South Australia - Outback,83.0,83.0,11819.0,1.0,0.007022590743717742,406,South Australia - Outback,Rest of SA,South Australia
5641,South Australia - Outback,73.0,73.0,11819.0,1.0,0.006176495473390304,406,South Australia - Outback,Rest of SA,South Australia
5642,South Australia - Outback,10.0,10.0,11819.0,1.0,0.0008460952703274389,406,South Australia - Outback,Rest of SA,South Australia
5651,South Australia - Outback,4.0,4.0,11819.0,1.0,0.00033843810813097557,406,South Australia - Outback,Rest of SA,South Australia
5652,South Australia - Outback,71.0,71.0,11819.0,1.0,0.006007276419324816,406,South Australia - Outback,Rest of SA,South Australia
5653,South Australia - Outback,7.0,7.0,11819.0,1.0,0.0005922666892292072,406,South Australia - Outback,Rest of SA,South Australia
5654,South Australia - Outback,12.0,12.0,11819.0,1.0,0.0010153143243929266,406,South Australia - Outback,Rest of SA,South Australia
5655,South Australia - Outback,6.0,6.0,11819.0,1.0,0.0005076571621964633,406,South Australia - Outback,Rest of SA,South Australia
5661,South Australia - Outback,3.0,3.0,11819.0,1.0,0.00025382858109823165,406,South Australia - Outback,Rest of SA,South Australia
5670,South Australia - Outback,34.0,34.0,11819.0,1.0,0.0028767239191132923,406,South Australia - Outback,Rest of SA,South Australia
5671,South Australia - Outback,13.0,13.0,11819.0,1.0,0.0010999238514256705,406,South Australia - Outback,Rest of SA,South Australia
5680,South Australia - Outback,192.0,192.0,11819.0,1.0,0.016245029190286826,406,South Australia - Outback,Rest of SA,South Australia
5690,South Australia - Outback,654.0,654.0,11819.0,1.0,0.0553346306794145,406,South Australia - Outback,Rest of SA,South Australia
5700,South Australia - Outback,1923.0,1923.0,11819.0,1.0,0.16270412048396649,406,South Australia - Outback,Rest of SA,South Australia
5701,Barossa - Yorke - Mid North,3.0,3.0,9698.0,1.0,0.00030934213239843265,405,Barossa - Yorke - Mid North,Rest of SA,South Australia
5710,South Australia - Outback,137.0,137.0,11819.0,1.0,0.011591505203485912,406,South Australia - Outback,Rest of SA,South Australia
5719,South Australia - Outback,7.0,7.0,11819.0,1.0,0.0005922666892292072,406,South Australia - Outback,Rest of SA,South Australia
5720,South Australia - Outback,77.0,77.0,11819.0,1.0,0.00651493358152128,406,South Australia - Outback,Rest of SA,South Australia
5722,South Australia - Outback,22.0,22.0,11819.0,1.0,0.0018614095947203655,406,South Australia - Outback,Rest of SA,South Australia
5723,South Australia - Outback,259.0,259.0,11819.0,1.0,0.021913867501480666,406,South Australia - Outback,Rest of SA,South Australia
5724,South Australia - Outback,21.0,21.0,11819.0,1.0,0.0017768000676876216,406,South Australia - Outback,Rest of SA,South Australia
5725,South Australia - Outback,876.0,876.0,11819.0,1.0,0.07411794568068364,406,South Australia - Outback,Rest of SA,South Australia
5730,South Australia - Outback,10.0,10.0,11819.0,1.0,0.0008460952703274389,406,South Australia - Outback,Rest of SA,South Australia
5731,South Australia - Outback,57.0,57.0,11819.0,1.0,0.004822743040866401,406,South Australia - Outback,Rest of SA,South Australia
5732,South Australia - Outback,37.0,37.0,11819.0,1.0,0.0031305525002115237,406,South Australia - Outback,Rest of SA,South Australia
5733,South Australia - Outback,27.0,27.0,11819.0,1.0,0.002284457229884085,406,South Australia - Outback,Rest of SA,South Australia
5734,South Australia - Outback,34.0,34.0,11819.0,1.0,0.0028767239191132923,406,South Australia - Outback,Rest of SA,South Australia
6000,Perth - Inner,4092.0,4092.0,28868.0,1.0,0.1417486490231398,503,Perth - Inner,Greater Perth,Western Australia
6003,Perth - Inner,1051.0,1051.0,28868.0,1.0,0.03640709436053762,503,Perth - Inner,Greater Perth,Western Australia
6004,Perth - Inner,3509.0,3509.0,28868.0,1.0,0.12155327698489678,503,Perth - Inner,Greater Perth,Western Australia
6005,Perth - Inner,1919.0,1919.0,28868.0,1.0,0.06647498960787031,503,Perth - Inner,Greater Perth,Western Australia
6006,Perth - Inner,1290.0,1290.0,28868.0,1.0,0.044686157683247886,503,Perth - Inner,Greater Perth,Western Australia
6007,Perth - Inner,1440.0,1440.0,28868.0,1.0,0.049882222530137174,503,Perth - Inner,Greater Perth,Western Australia
6008,Perth - Inner,2846.0,2846.0,28868.0,1.0,0.09858667036164612,503,Perth - Inner,Greater Perth,Western Australia
6009,Perth - Inner,1929.0,1929.0,28868.0,1.0,0.06682139393099626,503,Perth - Inner,Greater Perth,Western Australia
6010,Perth - Inner,1945.0,1945.0,28868.0,1.0,0.06737564084799778,503,Perth - Inner,Greater Perth,Western Australia
6011,Perth - Inner,907.0,907.0,28868.0,1.0,0.0314188721075239,503,Perth - Inner,Greater Perth,Western Australia
6012,Perth - Inner,1213.0,1213.0,28868.0,1.0,0.04201884439517805,503,Perth - Inner,Greater Perth,Western Australia
6014,Perth - Inner,2401.0,2401.0,28868.0,1.0,0.08317167798254123,503,Perth - Inner,Greater Perth,Western Australia
6015,Perth - Inner,247.0,247.0,28868.0,1.0,0.00855618678121103,503,Perth - Inner,Greater Perth,Western Australia
6016,Perth - Inner,1510.0,1510.0,28868.0,1.0,0.052307052792018846,503,Perth - Inner,Greater Perth,Western Australia
6017,Perth - North West,1184.0,1184.0,51808.0,1.0,0.02285361334156887,505,Perth - North West,Greater Perth,Western Australia
6018,Perth - North West,4309.0,4309.0,51808.0,1.0,0.0831724830142063,505,Perth - North West,Greater Perth,Western Australia
6019,Perth - North West,3429.0,3429.0,51808.0,1.0,0.0661866893143916,505,Perth - North West,Greater Perth,Western Australia
6020,Perth - North West,1174.0,1174.0,51808.0,1.0,0.02266059295861643,505,Perth - North West,Greater Perth,Western Australia
6021,Perth - North West,2001.0,2001.0,51808.0,1.0,0.0386233786287832,505,Perth - North West,Greater Perth,Western Australia
6022,Perth - North West,324.0,324.0,51808.0,1.0,0.006253860407659049,505,Perth - North West,Greater Perth,Western Australia
6023,Perth - North West,666.0,666.0,51808.0,1.0,0.01285515750463249,505,Perth - North West,Greater Perth,Western Australia
6024,Perth - North West,799.0,799.0,51808.0,1.0,0.015422328597899939,505,Perth - North West,Greater Perth,Western Australia
6025,Perth - North West,1964.0,1964.0,51808.0,1.0,0.03790920321185917,505,Perth - North West,Greater Perth,Western Australia
6026,Perth - North West,905.0,905.0,51808.0,1.0,0.0174683446571958,505,Perth - North West,Greater Perth,Western Australia
6027,Perth - North West,3512.0,3512.0,51808.0,1.0,0.06778875849289685,505,Perth - North West,Greater Perth,Western Australia
6028,Perth - North West,1169.0,1169.0,51808.0,1.0,0.02256408276714021,505,Perth - North West,Greater Perth,Western Australia
6029,Perth - North West,117.0,117.0,51808.0,1.0,0.0022583384805435454,505,Perth - North West,Greater Perth,Western Australia
6030,Perth - North West,3526.0,3526.0,51808.0,1.0,0.06805898702903027,505,Perth - North West,Greater Perth,Western Australia
6031,Perth - North West,1199.0,1199.0,51808.0,1.0,0.02314314391599753,505,Perth - North West,Greater Perth,Western Australia
6032,Perth - North West,11.0,11.0,51808.0,1.0,0.00021232242124768377,505,Perth - North West,Greater Perth,Western Australia
6033,Perth - North West,29.0,29.0,51808.0,1.0,0.0005597591105620754,505,Perth - North West,Greater Perth,Western Australia
6034,Perth - North West,272.0,272.0,51808.0,1.0,0.005250154416306362,505,Perth - North West,Greater Perth,Western Australia
6035,Perth - North West,829.0,829.0,51808.0,1.0,0.016001389746757258,505,Perth - North West,Greater Perth,Western Australia
6036,Perth - North West,1882.0,1882.0,51808.0,1.0,0.03632643607164917,505,Perth - North West,Greater Perth,Western Australia
6037,Perth - North West,227.0,227.0,51808.0,1.0,0.004381562693020383,505,Perth - North West,Greater Perth,Western Australia
6038,Perth - North West,1007.0,1007.0,51808.0,1.0,0.019437152563310685,505,Perth - North West,Greater Perth,Western Australia
6041,Western Australia - Wheat Belt,52.0,52.0,11885.0,1.0,0.004375262936474548,509,Western Australia - Wheat Belt,Rest of WA,Western Australia
6042,Western Australia - Wheat Belt,6.0,6.0,11885.0,1.0,0.0005048380311316786,509,Western Australia - Wheat Belt,Rest of WA,Western Australia
6043,Western Australia - Wheat Belt,17.0,17.0,11885.0,1.0,0.0014303744215397559,509,Western Australia - Wheat Belt,Rest of WA,Western Australia
6044,Western Australia - Wheat Belt,128.0,128.0,11885.0,1.0,0.01076987799747581,509,Western Australia - Wheat Belt,Rest of WA,Western Australia
6050,Perth - Inner,1734.0,2006.0,28868.0,0.864406779661017,0.060066509630040184,503,Perth - Inner,Greater Perth,Western Australia
6050,Perth - North West,272.0,2006.0,51808.0,0.13559322033898305,0.005250154416306362,505,Perth - North West,Greater Perth,Western Australia
6051,Perth - North East,3169.0,3169.0,23911.0,1.0,0.13253314374137426,504,Perth - North East,Greater Perth,Western Australia
6052,Perth - Inner,835.0,1457.0,28868.0,0.573095401509952,0.028924760981017043,503,Perth - Inner,Greater Perth,Western Australia
6052,Perth - North East,622.0,1457.0,23911.0,0.426904598490048,0.026013132031282672,504,Perth - North East,Greater Perth,Western Australia
6053,Perth - North East,1698.0,1698.0,23911.0,1.0,0.07101334114006105,504,Perth - North East,Greater Perth,Western Australia
6054,Perth - North East,2279.0,2279.0,23911.0,1.0,0.0953117811885743,504,Perth - North East,Greater Perth,Western Australia
6055,Perth - North East,1773.0,1773.0,23911.0,1.0,0.0741499728158588,504,Perth - North East,Greater Perth,Western Australia
6056,Perth - North East,4584.0,4584.0,23911.0,1.0,0.19171092802475848,504,Perth - North East,Greater Perth,Western Australia
6057,Perth - South East,1213.0,1213.0,54368.0,1.0,0.022310918187168922,506,Perth - South East,Greater Perth,Western Australia
6058,Perth - South East,1155.0,1155.0,54368.0,1.0,0.021244114184814596,506,Perth - South East,Greater Perth,Western Australia
6059,Perth - North East,11.0,2340.0,23911.0,0.004700854700854701,0.0004600393124503367,504,Perth - North East,Greater Perth,Western Australia
6059,Perth - North West,2329.0,2340.0,51808.0,0.9952991452991453,0.04495444718962322,505,Perth - North West,Greater Perth,Western Australia
6060,Perth - North West,4868.0,4868.0,51808.0,1.0,0.09396232242124769,505,Perth - North West,Greater Perth,Western Australia
6061,Perth - North West,7058.0,7058.0,51808.0,1.0,0.136233786287832,505,Perth - North West,Greater Perth,Western Australia
6062,Perth - North East,3377.0,3377.0,23911.0,1.0,0.14123206892225335,504,Perth - North East,Greater Perth,Western Australia
6063,Perth - North East,1091.0,1091.0,23911.0,1.0,0.04562753544393794,504,Perth - North East,Greater Perth,Western Australia
6064,Perth - North West,2700.0,2700.0,51808.0,1.0,0.05211550339715874,505,Perth - North West,Greater Perth,Western Australia
6065,Perth - North West,3951.0,3951.0,51808.0,1.0,0.07626235330450895,505,Perth - North West,Greater Perth,Western Australia
6066,Perth - North East,1113.0,1113.0,23911.0,1.0,0.04654761406883861,504,Perth - North East,Greater Perth,Western Australia
6067,Perth - North East,9.0,9.0,23911.0,1.0,0.00037639580109573,504,Perth - North East,Greater Perth,Western Australia
6069,Perth - North East,3120.0,3120.0,23911.0,1.0,0.1304838777131864,504,Perth - North East,Greater Perth,Western Australia
6070,Perth - North East,86.0,86.0,23911.0,1.0,0.003596670988248087,504,Perth - North East,Greater Perth,Western Australia
6071,Perth - North East,80.0,80.0,23911.0,1.0,0.003345740454184267,504,Perth - North East,Greater Perth,Western Australia
6072,Perth - North East,12.0,12.0,23911.0,1.0,0.00050186106812764,504,Perth - North East,Greater Perth,Western Australia
6073,Perth - North East,152.0,152.0,23911.0,1.0,0.006356906862950107,504,Perth - North East,Greater Perth,Western Australia
6074,Perth - North East,34.0,34.0,23911.0,1.0,0.0014219396930283132,504,Perth - North East,Greater Perth,Western Australia
6076,Perth - South East,936.0,936.0,54368.0,1.0,0.017216009417304296,506,Perth - South East,Greater Perth,Western Australia
6077,Perth - North West,49.0,49.0,51808.0,1.0,0.0009457998764669549,505,Perth - North West,Greater Perth,Western Australia
6078,Perth - North West,40.0,40.0,51808.0,1.0,0.0007720815318097591,505,Perth - North West,Greater Perth,Western Australia
6079,Perth - North West,6.0,6.0,51808.0,1.0,0.00011581222977146387,505,Perth - North West,Greater Perth,Western Australia
6081,Perth - North East,122.0,122.0,23911.0,1.0,0.005102254192631006,504,Perth - North East,Greater Perth,Western Australia
6082,Perth - North East,119.0,119.0,23911.0,1.0,0.004976788925599097,504,Perth - North East,Greater Perth,Western Australia
6083,Perth - North East,64.0,80.0,23911.0,0.8,0.002676592363347413,504,Perth - North East,Greater Perth,Western Australia
6083,Western Australia - Wheat Belt,16.0,80.0,11885.0,0.2,0.0013462347496844761,509,Western Australia - Wheat Belt,Rest of WA,Western Australia
6084,Perth - North East,295.0,354.0,23911.0,0.8333333333333334,0.012337417924804483,504,Perth - North East,Greater Perth,Western Australia
6084,Western Australia - Wheat Belt,59.0,354.0,11885.0,0.16666666666666666,0.004964240639461506,509,Western Australia - Wheat Belt,Rest of WA,Western Australia
6090,Perth - North East,9.0,9.0,23911.0,1.0,0.00037639580109573,504,Perth - North East,Greater Perth,Western Australia
6100,Perth - South East,3392.0,3392.0,54368.0,1.0,0.06238964096527369,506,Perth - South East,Greater Perth,Western Australia
6101,Perth - South East,2950.0,2950.0,54368.0,1.0,0.05425985874043555,506,Perth - South East,Greater Perth,Western Australia
6102,Perth - South East,2792.0,2792.0,54368.0,1.0,0.05135373749264273,506,Perth - South East,Greater Perth,Western Australia
6103,Perth - South East,2614.0,2614.0,54368.0,1.0,0.048079752795762216,506,Perth - South East,Greater Perth,Western Australia
6104,Perth - South East,2427.0,2427.0,54368.0,1.0,0.04464022954679223,506,Perth - South East,Greater Perth,Western Australia
6105,Perth - South East,2546.0,2546.0,54368.0,1.0,0.04682901706886404,506,Perth - South East,Greater Perth,Western Australia
6106,Perth - South East,9.0,9.0,54368.0,1.0,0.00016553855208946438,506,Perth - South East,Greater Perth,Western Australia
6107,Perth - South East,6257.0,6257.0,54368.0,1.0,0.11508608004708652,506,Perth - South East,Greater Perth,Western Australia
6108,Perth - South East,1789.0,1789.0,54368.0,1.0,0.03290538552089464,506,Perth - South East,Greater Perth,Western Australia
6109,Perth - South East,1307.0,1307.0,54368.0,1.0,0.024039876397881108,506,Perth - South East,Greater Perth,Western Australia
6110,Perth - South East,3791.0,3791.0,54368.0,1.0,0.06972851677457328,506,Perth - South East,Greater Perth,Western Australia
6111,Perth - South East,1820.0,1820.0,54368.0,1.0,0.03347557386698058,506,Perth - South East,Greater Perth,Western Australia
6112,Perth - South East,5430.0,5430.0,54368.0,1.0,0.09987492642731018,506,Perth - South East,Greater Perth,Western Australia
6121,Perth - South East,64.0,64.0,54368.0,1.0,0.0011771630370806356,506,Perth - South East,Greater Perth,Western Australia
6122,Perth - South East,986.0,986.0,54368.0,1.0,0.018135668040023544,506,Perth - South East,Greater Perth,Western Australia
6123,Perth - South East,90.0,90.0,54368.0,1.0,0.001655385520894644,506,Perth - South East,Greater Perth,Western Australia
6124,Perth - South East,39.0,39.0,54368.0,1.0,0.0007173337257210124,506,Perth - South East,Greater Perth,Western Australia
6125,Perth - South East,104.0,104.0,54368.0,1.0,0.0019128899352560329,506,Perth - South East,Greater Perth,Western Australia
6126,Perth - South East,20.0,20.0,54368.0,1.0,0.0003678634490876986,506,Perth - South East,Greater Perth,Western Australia
6147,Perth - South East,1508.0,1508.0,54368.0,1.0,0.02773690406121248,506,Perth - South East,Greater Perth,Western Australia
6148,Perth - South East,1509.0,1509.0,54368.0,1.0,0.027755297233666862,506,Perth - South East,Greater Perth,Western Australia
6149,Perth - South West,965.0,965.0,40840.0,1.0,0.02362879529872674,507,Perth - South West,Greater Perth,Western Australia
6150,Perth - South West,677.0,677.0,40840.0,1.0,0.01657688540646425,507,Perth - South West,Greater Perth,Western Australia
6151,Perth - South East,2860.0,2860.0,54368.0,1.0,0.052604473219540905,506,Perth - South East,Greater Perth,Western Australia
6152,Perth - South East,3662.0,3662.0,54368.0,1.0,0.06735579752795762,506,Perth - South East,Greater Perth,Western Australia
6153,Perth - South West,2123.0,2123.0,40840.0,1.0,0.05198334965719882,507,Perth - South West,Greater Perth,Western Australia
6154,Perth - South West,738.0,738.0,40840.0,1.0,0.018070519098922624,507,Perth - South West,Greater Perth,Western Australia
6155,Perth - South East,3098.0,3098.0,54368.0,1.0,0.05698204826368452,506,Perth - South East,Greater Perth,Western Australia
6156,Perth - South West,1532.0,1532.0,40840.0,1.0,0.03751224289911851,507,Perth - South West,Greater Perth,Western Australia
6157,Perth - South West,1491.0,1491.0,40840.0,1.0,0.03650832517140059,507,Perth - South West,Greater Perth,Western Australia
6158,Perth - South West,663.0,663.0,40840.0,1.0,0.016234084231145935,507,Perth - South West,Greater Perth,Western Australia
6159,Perth - South West,538.0,538.0,40840.0,1.0,0.013173359451518119,507,Perth - South West,Greater Perth,Western Australia
6160,Perth - South West,1757.0,1757.0,40840.0,1.0,0.04302154750244858,507,Perth - South West,Greater Perth,Western Australia
6161,Perth - South West,109.0,109.0,40840.0,1.0,0.0026689520078354554,507,Perth - South West,Greater Perth,Western Australia
6162,Perth - South West,1343.0,1343.0,40840.0,1.0,0.03288442703232125,507,Perth - South West,Greater Perth,Western Australia
6163,Perth - South West,6141.0,6141.0,40840.0,1.0,0.15036728697355534,507,Perth - South West,Greater Perth,Western Australia
6164,Perth - South West,5629.0,5629.0,40840.0,1.0,0.1378305582761998,507,Perth - South West,Greater Perth,Western Australia
6165,Perth - South West,10.0,10.0,40840.0,1.0,0.0002448579823702253,507,Perth - South West,Greater Perth,Western Australia
6166,Perth - South West,580.0,580.0,40840.0,1.0,0.014201762977473066,507,Perth - South West,Greater Perth,Western Australia
6167,Perth - South West,2901.0,2901.0,40840.0,1.0,0.07103330068560235,507,Perth - South West,Greater Perth,Western Australia
6168,Perth - South West,3480.0,3480.0,40840.0,1.0,0.08521057786483839,507,Perth - South West,Greater Perth,Western Australia
6169,Perth - South West,3322.0,3322.0,40840.0,1.0,0.08134182174338883,507,Perth - South West,Greater Perth,Western Australia
6170,Perth - South West,1445.0,1445.0,40840.0,1.0,0.035381978452497555,507,Perth - South West,Greater Perth,Western Australia
6171,Perth - South West,2765.0,2765.0,40840.0,1.0,0.06770323212536729,507,Perth - South West,Greater Perth,Western Australia
6172,Perth - South West,1009.0,1009.0,40840.0,1.0,0.02470617042115573,507,Perth - South West,Greater Perth,Western Australia
6173,Perth - South West,754.0,754.0,40840.0,1.0,0.018462291870714985,507,Perth - South West,Greater Perth,Western Australia
6174,Perth - South West,484.0,484.0,40840.0,1.0,0.011851126346718904,507,Perth - South West,Greater Perth,Western Australia
6175,Perth - South West,250.0,250.0,40840.0,1.0,0.0061214495592556315,507,Perth - South West,Greater Perth,Western Australia
6176,Perth - South West,134.0,134.0,40840.0,1.0,0.0032810969637610187,507,Perth - South West,Greater Perth,Western Australia
6180,Mandurah,505.0,505.0,10353.0,1.0,0.04877813194243215,502,Mandurah,Greater Perth,Western Australia
6181,Mandurah,6.0,6.0,10353.0,1.0,0.0005795421616922632,502,Mandurah,Greater Perth,Western Australia
6207,Mandurah,35.0,35.0,10353.0,1.0,0.0033806626098715348,502,Mandurah,Greater Perth,Western Australia
6208,Mandurah,1015.0,1015.0,10353.0,1.0,0.09803921568627451,502,Mandurah,Greater Perth,Western Australia
6209,Mandurah,141.0,141.0,10353.0,1.0,0.013619240799768183,502,Mandurah,Greater Perth,Western Australia
6210,Mandurah,8161.0,8161.0,10353.0,1.0,0.7882739302617598,502,Mandurah,Greater Perth,Western Australia
6211,Mandurah,458.0,458.0,10353.0,1.0,0.04423838500917608,502,Mandurah,Greater Perth,Western Australia
6213,Western Australia - Wheat Belt,53.0,53.0,11885.0,1.0,0.004459402608329828,509,Western Australia - Wheat Belt,Rest of WA,Western Australia
6214,Mandurah,32.0,32.0,10353.0,1.0,0.0030908915290254035,502,Mandurah,Greater Perth,Western Australia
6215,Bunbury,284.0,284.0,17225.0,1.0,0.01648766328011611,501,Bunbury,Rest of WA,Western Australia
6218,Bunbury,57.0,57.0,17225.0,1.0,0.0033091436865021772,501,Bunbury,Rest of WA,Western Australia
6219,Bunbury,19.0,19.0,17225.0,1.0,0.0011030478955007257,501,Bunbury,Rest of WA,Western Australia
6220,Bunbury,452.0,452.0,17225.0,1.0,0.026240928882438317,501,Bunbury,Rest of WA,Western Australia
6221,Bunbury,21.0,21.0,17225.0,1.0,0.0012191582002902758,501,Bunbury,Rest of WA,Western Australia
6223,Bunbury,9.0,9.0,17225.0,1.0,0.0005224963715529754,501,Bunbury,Rest of WA,Western Australia
6224,Bunbury,104.0,104.0,17225.0,1.0,0.0060377358490566035,501,Bunbury,Rest of WA,Western Australia
6225,Bunbury,696.0,701.0,17225.0,0.992867332382311,0.040406386066763424,501,Bunbury,Rest of WA,Western Australia
6225,Western Australia - Wheat Belt,5.0,701.0,11885.0,0.007132667617689016,0.00042069835927639884,509,Western Australia - Wheat Belt,Rest of WA,Western Australia
6226,Bunbury,29.0,29.0,17225.0,1.0,0.001683599419448476,501,Bunbury,Rest of WA,Western Australia
6227,Bunbury,38.0,38.0,17225.0,1.0,0.0022060957910014513,501,Bunbury,Rest of WA,Western Australia
6228,Bunbury,9.0,9.0,17225.0,1.0,0.0005224963715529754,501,Bunbury,Rest of WA,Western Australia
6229,Bunbury,32.0,32.0,17225.0,1.0,0.001857764876632801,501,Bunbury,Rest of WA,Western Australia
6230,Bunbury,5651.0,5651.0,17225.0,1.0,0.32806966618287375,501,Bunbury,Rest of WA,Western Australia
6232,Bunbury,864.0,864.0,17225.0,1.0,0.050159651669085634,501,Bunbury,Rest of WA,Western Australia
6233,Bunbury,1430.0,1430.0,17225.0,1.0,0.0830188679245283,501,Bunbury,Rest of WA,Western Australia
6236,Bunbury,99.0,99.0,17225.0,1.0,0.005747460087082728,501,Bunbury,Rest of WA,Western Australia
6237,Bunbury,109.0,109.0,17225.0,1.0,0.0063280116110304785,501,Bunbury,Rest of WA,Western Australia
6239,Bunbury,281.0,281.0,17225.0,1.0,0.016313497822931785,501,Bunbury,Rest of WA,Western Australia
6240,Bunbury,9.0,9.0,17225.0,1.0,0.0005224963715529754,501,Bunbury,Rest of WA,Western Australia
6243,Bunbury,5.0,5.0,17225.0,1.0,0.00029027576197387516,501,Bunbury,Rest of WA,Western Australia
6244,Bunbury,107.0,113.0,17225.0,0.9469026548672567,0.006211901306240929,501,Bunbury,Rest of WA,Western Australia
6244,Western Australia - Wheat Belt,6.0,113.0,11885.0,0.05309734513274336,0.0005048380311316786,509,Western Australia - Wheat Belt,Rest of WA,Western Australia
6251,Bunbury,9.0,9.0,17225.0,1.0,0.0005224963715529754,501,Bunbury,Rest of WA,Western Australia
6252,Bunbury,5.0,5.0,17225.0,1.0,0.00029027576197387516,501,Bunbury,Rest of WA,Western Australia
6253,Bunbury,39.0,39.0,17225.0,1.0,0.0022641509433962265,501,Bunbury,Rest of WA,Western Australia
6254,Bunbury,52.0,52.0,17225.0,1.0,0.0030188679245283017,501,Bunbury,Rest of WA,Western Australia
6255,Bunbury,286.0,286.0,17225.0,1.0,0.01660377358490566,501,Bunbury,Rest of WA,Western Australia
6256,Bunbury,22.0,22.0,17225.0,1.0,0.0012772133526850508,501,Bunbury,Rest of WA,Western Australia
6258,Bunbury,723.0,723.0,17225.0,1.0,0.04197387518142235,501,Bunbury,Rest of WA,Western Australia
6260,Bunbury,92.0,92.0,17225.0,1.0,0.005341074020319303,501,Bunbury,Rest of WA,Western Australia
6262,Bunbury,41.0,41.0,17225.0,1.0,0.0023802612481857765,501,Bunbury,Rest of WA,Western Australia
6271,Bunbury,239.0,239.0,17225.0,1.0,0.013875181422351234,501,Bunbury,Rest of WA,Western Australia
6275,Bunbury,118.0,118.0,17225.0,1.0,0.006850507982583454,501,Bunbury,Rest of WA,Western Australia
6280,Bunbury,2987.0,2987.0,17225.0,1.0,0.17341074020319303,501,Bunbury,Rest of WA,Western Australia
6281,Bunbury,639.0,639.0,17225.0,1.0,0.03709724238026125,501,Bunbury,Rest of WA,Western Australia
6282,Bunbury,97.0,97.0,17225.0,1.0,0.005631349782293179,501,Bunbury,Rest of WA,Western Australia
6284,Bunbury,172.0,172.0,17225.0,1.0,0.009985486211901306,501,Bunbury,Rest of WA,Western Australia
6285,Bunbury,1013.0,1013.0,17225.0,1.0,0.05880986937590711,501,Bunbury,Rest of WA,Western Australia
6286,Bunbury,83.0,83.0,17225.0,1.0,0.004818577648766328,501,Bunbury,Rest of WA,Western Australia
6288,Bunbury,49.0,49.0,17225.0,1.0,0.0028447024673439766,501,Bunbury,Rest of WA,Western Australia
6290,Bunbury,183.0,183.0,17225.0,1.0,0.01062409288824383,501,Bunbury,Rest of WA,Western Australia
6302,Western Australia - Wheat Belt,247.0,247.0,11885.0,1.0,0.0207824989482541,509,Western Australia - Wheat Belt,Rest of WA,Western Australia
6304,Western Australia - Wheat Belt,78.0,78.0,11885.0,1.0,0.006562894404711822,509,Western Australia - Wheat Belt,Rest of WA,Western Australia
6306,Western Australia - Wheat Belt,71.0,71.0,11885.0,1.0,0.005973916701724863,509,Western Australia - Wheat Belt,Rest of WA,Western Australia
6308,Western Australia - Wheat Belt,124.0,124.0,11885.0,1.0,0.01043331931005469,509,Western Australia - Wheat Belt,Rest of WA,Western Australia
6309,Western Australia - Wheat Belt,16.0,16.0,11885.0,1.0,0.0013462347496844761,509,Western Australia - Wheat Belt,Rest of WA,Western Australia
6311,Western Australia - Wheat Belt,33.0,33.0,11885.0,1.0,0.002776609171224232,509,Western Australia - Wheat Belt,Rest of WA,Western Australia
6312,Western Australia - Wheat Belt,550.0,550.0,11885.0,1.0,0.04627681952040387,509,Western Australia - Wheat Belt,Rest of WA,Western Australia
6313,Western Australia - Wheat Belt,8.0,8.0,11885.0,1.0,0.0006731173748422381,509,Western Australia - Wheat Belt,Rest of WA,Western Australia
6315,Western Australia - Wheat Belt,156.0,156.0,11885.0,1.0,0.013125788809423644,509,Western Australia - Wheat Belt,Rest of WA,Western Australia
6316,Western Australia - Wheat Belt,22.0,22.0,11885.0,1.0,0.0018510727808161548,509,Western Australia - Wheat Belt,Rest of WA,Western Australia
6317,Western Australia - Wheat Belt,453.0,453.0,11885.0,1.0,0.03811527135044173,509,Western Australia - Wheat Belt,Rest of WA,Western Australia
6318,Western Australia - Wheat Belt,32.0,32.0,11885.0,1.0,0.0026924694993689523,509,Western Australia - Wheat Belt,Rest of WA,Western Australia
6320,Western Australia - Wheat Belt,26.0,26.0,11885.0,1.0,0.002187631468237274,509,Western Australia - Wheat Belt,Rest of WA,Western Australia
6321,Western Australia - Wheat Belt,59.0,59.0,11885.0,1.0,0.004964240639461506,509,Western Australia - Wheat Belt,Rest of WA,Western Australia
6322,Western Australia - Wheat Belt,7.0,7.0,11885.0,1.0,0.0005889777029869583,509,Western Australia - Wheat Belt,Rest of WA,Western Australia
