,Postcode,SED,Rented Households,Postcode Totals,SED Totals,Postcode Fraction,SED Fraction
2810,5063,Unley,1511.0,1748.0,4249.0,0.86441647597254,0.3556130854318663
2424,5064,Bragg,360.0,616.0,2938.0,0.5844155844155844,0.12253233492171545
2811,5064,Unley,256.0,616.0,4249.0,0.4155844155844156,0.0602494704636385
2425,5065,Bragg,1225.0,1225.0,2938.0,1.0,0.4169503063308373
2426,5066,Bragg,588.0,588.0,2938.0,1.0,0.2001361470388019
2427,5067,Bragg,139.0,2066.0,2938.0,0.06727976766698936,0.04731109598366236
2475,5067,Dunstan,1927.0,2066.0,5952.0,0.9327202323330106,0.3237567204301075
2428,5068,Bragg,294.0,1607.0,2938.0,0.18294959551960174,0.10006807351940095
2476,5068,Dunstan,1313.0,1607.0,5952.0,0.8170504044803982,0.2205981182795699
2477,5069,Dunstan,1089.0,1089.0,5952.0,1.0,0.18296370967741934
2478,5070,Dunstan,1623.0,2209.0,5952.0,0.7347215934812132,0.27268145161290325
2592,5070,Hartley,586.0,2209.0,4838.0,0.26527840651878676,0.12112443158329889
2429,5072,Bragg,87.0,1406.0,2938.0,0.061877667140825036,0.029611980939414567
2593,5072,Hartley,740.0,1406.0,4838.0,0.5263157894736842,0.15295576684580406
2686,5072,Morialta,579.0,1406.0,2517.0,0.4118065433854908,0.2300357568533969
2594,5073,Hartley,1161.0,1755.0,4838.0,0.6615384615384615,0.2399751963621331
2687,5073,Morialta,594.0,1755.0,2517.0,0.3384615384615385,0.2359952324195471
2595,5074,Hartley,1321.0,1864.0,4838.0,0.7086909871244635,0.27304671351798265
2688,5074,Morialta,543.0,1864.0,2517.0,0.29130901287553645,0.21573301549463647
2596,5075,Hartley,1030.0,1030.0,4838.0,1.0,0.21289789169078133
2689,5076,Morialta,455.0,455.0,2517.0,1.0,0.18077075883988875
2410,5081,Adelaide,969.0,1172.0,9504.0,0.8267918088737202,0.1019570707070707
2802,5081,Torrens,203.0,1172.0,5511.0,0.17320819112627986,0.036835420068953004
2411,5082,Adelaide,1540.0,2212.0,9504.0,0.6962025316455697,0.16203703703703703
2469,5082,Croydon,336.0,2212.0,7289.0,0.1518987341772152,0.0460968582795994
2487,5082,Enfield,336.0,2212.0,5644.0,0.1518987341772152,0.059532246633593196
2412,5083,Adelaide,152.0,1120.0,9504.0,0.1357142857142857,0.015993265993265993
2488,5083,Enfield,968.0,1120.0,5644.0,0.8642857142857143,0.17150956768249467
2470,5084,Croydon,1111.0,1917.0,7289.0,0.5795513823682837,0.1524214569899849
2489,5084,Enfield,806.0,1917.0,5644.0,0.4204486176317162,0.1428065201984408
2490,5085,Enfield,3312.0,3312.0,5644.0,1.0,0.58681785967399
2803,5086,Torrens,2362.0,2362.0,5511.0,1.0,0.4285973507530394
2804,5087,Torrens,1933.0,1933.0,5511.0,1.0,0.3507530393757939
2805,5088,Torrens,525.0,525.0,5511.0,1.0,0.09526401741970604
2690,5089,Morialta,303.0,303.0,2517.0,1.0,0.12038140643623362
2726,5090,Newland,642.0,642.0,2640.0,1.0,0.2431818181818182
2691,5091,Morialta,43.0,361.0,2517.0,0.11911357340720222,0.01708382995629718
2727,5091,Newland,318.0,361.0,2640.0,0.8808864265927978,0.12045454545454545
2728,5092,Newland,884.0,1546.0,2640.0,0.5717981888745148,0.33484848484848484
2823,5092,Wright,662.0,1546.0,2406.0,0.4282018111254851,0.27514546965918535
2524,5093,Florey,356.0,844.0,4448.0,0.4218009478672986,0.08003597122302158
2806,5093,Torrens,488.0,844.0,5511.0,0.5781990521327014,0.08855017238250772
2491,5094,Enfield,70.0,107.0,5644.0,0.6542056074766355,0.012402551381998583
2740,5094,Port Adelaide,37.0,107.0,4576.0,0.34579439252336447,0.008085664335664336
2525,5095,Florey,2071.0,2825.0,4448.0,0.7330973451327434,0.46560251798561153
2731,5095,Playford,754.0,2825.0,4127.0,0.2669026548672566,0.18269929731039497
2526,5096,Florey,1047.0,1167.0,4448.0,0.897172236503856,0.23538669064748202
2824,5096,Wright,120.0,1167.0,2406.0,0.10282776349614396,0.04987531172069826
2729,5097,Newland,668.0,899.0,2640.0,0.743047830923248,0.25303030303030305
2825,5097,Wright,231.0,899.0,2406.0,0.25695216907675195,0.09600997506234414
2492,5098,Enfield,152.0,1126.0,5644.0,0.1349911190053286,0.026931254429482635
2527,5098,Florey,974.0,1126.0,4448.0,0.8650088809946714,0.2189748201438849
2732,5107,Playford,1748.0,1748.0,4127.0,1.0,0.42355221710685725
2733,5108,Playford,1625.0,5219.0,4127.0,0.31136232994826596,0.3937484855827478
2741,5108,Ramsay,3594.0,5219.0,5594.0,0.688637670051734,0.6424740793707544
2633,5109,King,670.0,1813.0,2392.0,0.3695532266960838,0.2801003344481605
2742,5109,Ramsay,504.0,1813.0,5594.0,0.277992277992278,0.0900965319985699
2826,5109,Wright,639.0,1813.0,2406.0,0.3524544953116382,0.2655860349127182
2743,5110,Ramsay,604.0,768.0,5594.0,0.7864583333333334,0.10797282803003218
2794,5110,Taylor,164.0,768.0,5378.0,0.21354166666666666,0.030494607660840462
2795,5111,Taylor,9.0,9.0,5378.0,1.0,0.00167348456675344
2484,5112,Elizabeth,2224.0,3341.0,5562.0,0.6656689613888057,0.3998561668464581
2634,5112,King,225.0,3341.0,2392.0,0.06734510625561209,0.09406354515050168
2744,5112,Ramsay,892.0,3341.0,5594.0,0.26698593235558216,0.15945656060064356
2485,5113,Elizabeth,1563.0,3433.0,5562.0,0.4552869210602971,0.2810140237324703
2796,5113,Taylor,1870.0,3433.0,5378.0,0.5447130789397029,0.34771290442543695
2486,5114,Elizabeth,1775.0,3994.0,5562.0,0.44441662493740614,0.31912980942107155
2635,5114,King,23.0,3994.0,2392.0,0.005758637956935403,0.009615384615384616
2751,5114,Schubert,14.0,3994.0,2085.0,0.0035052578868302454,0.00671462829736211
2797,5114,Taylor,2182.0,3994.0,5378.0,0.5463194792188283,0.40572703607288957
2644,5115,Light,1081.0,1935.0,3984.0,0.5586563307493541,0.27133534136546184
2798,5115,Taylor,854.0,1935.0,5378.0,0.441343669250646,0.15879509111193751
2645,5116,Light,1302.0,1302.0,3984.0,1.0,0.32680722891566266
2799,5117,Taylor,63.0,63.0,5378.0,1.0,0.01171439196727408
2528,5118,Frome,7.0,1627.0,2449.0,0.0043023970497848806,0.0028583095140873828
2646,5118,Light,1601.0,1627.0,3984.0,0.984019668100799,0.4018574297188755
2752,5118,Schubert,19.0,1627.0,2085.0,0.011677934849416103,0.009112709832134292
2800,5120,Taylor,114.0,114.0,5378.0,1.0,0.021197471178876905
2801,5121,Taylor,122.0,122.0,5378.0,1.0,0.022685013015991073
2636,5125,King,1424.0,1424.0,2392.0,1.0,0.5953177257525084
2637,5126,King,50.0,383.0,2392.0,0.13054830287206268,0.020903010033444816
2730,5126,Newland,128.0,383.0,2640.0,0.3342036553524804,0.048484848484848485
2827,5126,Wright,205.0,383.0,2406.0,0.5352480417754569,0.08520365752285952
2828,5127,Wright,549.0,549.0,2406.0,1.0,0.2281795511221945
2753,5131,Schubert,7.0,7.0,2085.0,1.0,0.003357314148681055
2754,5132,Schubert,5.0,5.0,2085.0,1.0,0.002398081534772182
2755,5133,Schubert,9.0,9.0,2085.0,1.0,0.004316546762589928
2597,5134,Heysen,14.0,14.0,1185.0,1.0,0.01181434599156118
2598,5136,Heysen,17.0,17.0,1185.0,1.0,0.014345991561181435
2599,5137,Heysen,15.0,15.0,1185.0,1.0,0.012658227848101266
2600,5138,Heysen,19.0,19.0,1185.0,1.0,0.016033755274261603
2624,5139,Kavel,13.0,13.0,3217.0,1.0,0.004041032017407522
2430,5140,Bragg,3.0,3.0,2938.0,1.0,0.0010211027910142954
2601,5141,Heysen,17.0,17.0,1185.0,1.0,0.014345991561181435
2602,5142,Heysen,26.0,26.0,1185.0,1.0,0.021940928270042195
2603,5144,Heysen,18.0,18.0,1185.0,1.0,0.015189873417721518
2431,5150,Bragg,5.0,5.0,2938.0,1.0,0.0017018379850238256
2604,5151,Heysen,16.0,16.0,1185.0,1.0,0.01350210970464135
2605,5152,Heysen,212.0,212.0,1185.0,1.0,0.17890295358649788
2606,5153,Heysen,182.0,182.0,1185.0,1.0,0.15358649789029535
2607,5154,Heysen,75.0,75.0,1185.0,1.0,0.06329113924050633
2608,5155,Heysen,152.0,152.0,1185.0,1.0,0.12827004219409283
2609,5156,Heysen,17.0,20.0,1185.0,0.85,0.014345991561181435
2816,5156,Waite,3.0,20.0,1605.0,0.15,0.001869158878504673
2610,5157,Heysen,72.0,72.0,1185.0,1.0,0.060759493670886074
2422,5158,Black,1084.0,1281.0,2087.0,0.8462138953942233,0.5194058457115477
2473,5158,Davenport,197.0,1281.0,1941.0,0.15378610460577674,0.1014940752189593
2474,5159,Davenport,1278.0,1456.0,1941.0,0.8777472527472527,0.6584234930448223
2615,5159,Hurtle Vale,178.0,1456.0,2726.0,0.12225274725274725,0.0652971386647102
2745,5160,Reynell,10.0,10.0,4115.0,1.0,0.002430133657351154
2616,5161,Hurtle Vale,119.0,777.0,2726.0,0.15315315315315314,0.043653705062362436
2746,5161,Reynell,658.0,777.0,4115.0,0.8468468468468469,0.15990279465370597
2617,5162,Hurtle Vale,846.0,3465.0,2726.0,0.24415584415584415,0.3103448275862069
2747,5162,Reynell,2619.0,3465.0,4115.0,0.7558441558441559,0.6364520048602673
2618,5163,Hurtle Vale,1583.0,1583.0,2726.0,1.0,0.5807043286867205
2619,5164,Kaurna,649.0,992.0,4891.0,0.6542338709677419,0.13269270087916582
2748,5164,Reynell,343.0,992.0,4115.0,0.34576612903225806,0.0833535844471446
2620,5165,Kaurna,859.0,1104.0,4891.0,0.7780797101449275,0.17562870578613782
2749,5165,Reynell,245.0,1104.0,4115.0,0.22192028985507245,0.05953827460510328
2750,5166,Reynell,240.0,240.0,4115.0,1.0,0.0583232077764277
2621,5167,Kaurna,623.0,623.0,4891.0,1.0,0.12737681455735023
2622,5168,Kaurna,694.0,694.0,4891.0,1.0,0.14189327335923124
2623,5169,Kaurna,2066.0,2066.0,4891.0,1.0,0.4224085054181149
2673,5170,Mawson,113.0,113.0,3036.0,1.0,0.037220026350461136
2611,5171,Heysen,21.0,346.0,1185.0,0.06069364161849711,0.017721518987341773
2674,5171,Mawson,325.0,346.0,3036.0,0.9393063583815029,0.10704874835309618
2612,5172,Heysen,40.0,199.0,1185.0,0.20100502512562815,0.03375527426160337
2675,5172,Mawson,159.0,199.0,3036.0,0.7989949748743719,0.05237154150197629
2676,5173,Mawson,1355.0,1355.0,3036.0,1.0,0.44631093544137024
2677,5174,Mawson,194.0,194.0,3036.0,1.0,0.06389986824769434
2613,5201,Heysen,84.0,84.0,1185.0,1.0,0.07088607594936709
2493,5202,Finniss,8.0,36.0,3006.0,0.2222222222222222,0.0026613439787092482
2678,5202,Mawson,28.0,36.0,3036.0,0.7777777777777778,0.00922266139657444
2679,5203,Mawson,95.0,95.0,3036.0,1.0,0.031291172595520424
2680,5204,Mawson,262.0,262.0,3036.0,1.0,0.0862977602108037
2494,5210,Finniss,63.0,63.0,3006.0,1.0,0.020958083832335328
2495,5211,Finniss,1567.0,1576.0,3006.0,0.9942893401015228,0.521290751829674
2681,5211,Mawson,9.0,1576.0,3036.0,0.005710659898477157,0.0029644268774703555
2496,5212,Finniss,216.0,216.0,3006.0,1.0,0.0718562874251497
2497,5213,Finniss,104.0,104.0,3006.0,1.0,0.034597471723220224
2498,5214,Finniss,927.0,927.0,3006.0,1.0,0.3083832335329341
2682,5220,Mawson,18.0,18.0,3036.0,1.0,0.005928853754940711
2683,5221,Mawson,36.0,36.0,3036.0,1.0,0.011857707509881422
2684,5222,Mawson,66.0,66.0,3036.0,1.0,0.021739130434782608
2685,5223,Mawson,376.0,376.0,3036.0,1.0,0.12384716732542819
2756,5231,Schubert,41.0,41.0,2085.0,1.0,0.019664268585131893
2757,5232,Schubert,6.0,6.0,2085.0,1.0,0.0028776978417266188
2758,5233,Schubert,71.0,71.0,2085.0,1.0,0.03405275779376499
2759,5234,Schubert,58.0,58.0,2085.0,1.0,0.027817745803357313
2760,5235,Schubert,113.0,113.0,2085.0,1.0,0.054196642685851316
2582,5236,Hammond,13.0,13.0,3811.0,1.0,0.003411178168459722
2583,5237,Hammond,6.0,6.0,3811.0,1.0,0.001574389923904487
2432,5238,Chaffey,49.0,424.0,3745.0,0.11556603773584906,0.013084112149532711
2584,5238,Hammond,375.0,424.0,3811.0,0.8844339622641509,0.09839937024403043
2625,5240,Kavel,21.0,21.0,3217.0,1.0,0.006527820951196767
2626,5241,Kavel,144.0,144.0,3217.0,1.0,0.04476220080820641
2627,5242,Kavel,90.0,90.0,3217.0,1.0,0.027976375505129002
2628,5243,Kavel,44.0,44.0,3217.0,1.0,0.013677339135840846
2585,5244,Hammond,16.0,252.0,3811.0,0.06349206349206349,0.004198373130411965
2629,5244,Kavel,213.0,252.0,3217.0,0.8452380952380952,0.06621075536213863
2761,5244,Schubert,23.0,252.0,2085.0,0.09126984126984126,0.011031175059952039
2614,5245,Heysen,188.0,188.0,1185.0,1.0,0.15864978902953586
2630,5250,Kavel,146.0,146.0,3217.0,1.0,0.045383898041653714
2631,5251,Kavel,2107.0,2107.0,3217.0,1.0,0.6549580354367424
2586,5252,Hammond,25.0,464.0,3811.0,0.05387931034482758,0.006559958016268696
2632,5252,Kavel,439.0,464.0,3217.0,0.9461206896551724,0.1364625427416848
2587,5253,Hammond,2626.0,2626.0,3811.0,1.0,0.6890579900288638
2588,5254,Hammond,90.0,90.0,3811.0,1.0,0.023615848858567306
2499,5255,Finniss,26.0,650.0,3006.0,0.04,0.008649367930805056
2589,5255,Hammond,624.0,650.0,3811.0,0.96,0.16373655208606666
2500,5256,Finniss,95.0,100.0,3006.0,0.95,0.031603459747172324
2590,5256,Hammond,5.0,100.0,3811.0,0.05,0.0013119916032537393
2591,5259,Hammond,31.0,111.0,3811.0,0.27927927927927926,0.008134347940173182
2647,5259,Mackillop,80.0,111.0,3395.0,0.7207207207207207,0.023564064801178203
2648,5260,Mackillop,158.0,158.0,3395.0,1.0,0.04653902798232695
2649,5261,Mackillop,20.0,20.0,3395.0,1.0,0.005891016200294551
2650,5262,Mackillop,26.0,26.0,3395.0,1.0,0.007658321060382916
2651,5263,Mackillop,23.0,23.0,3395.0,1.0,0.006774668630338734
2652,5264,Mackillop,131.0,131.0,3395.0,1.0,0.03858615611192931
2653,5265,Mackillop,40.0,40.0,3395.0,1.0,0.011782032400589101
2654,5266,Mackillop,63.0,63.0,3395.0,1.0,0.018556701030927835
2655,5267,Mackillop,182.0,182.0,3395.0,1.0,0.05360824742268041
2656,5268,Mackillop,345.0,345.0,3395.0,1.0,0.101620029455081
2657,5269,Mackillop,15.0,15.0,3395.0,1.0,0.004418262150220913
2658,5270,Mackillop,21.0,21.0,3395.0,1.0,0.006185567010309278
2659,5271,Mackillop,747.0,747.0,3395.0,1.0,0.22002945508100147
2660,5272,Mackillop,51.0,51.0,3395.0,1.0,0.015022091310751105
2661,5273,Mackillop,14.0,14.0,3395.0,1.0,0.004123711340206186
2662,5275,Mackillop,211.0,211.0,3395.0,1.0,0.06215022091310751
2663,5276,Mackillop,150.0,150.0,3395.0,1.0,0.044182621502209134
2664,5277,Mackillop,219.0,247.0,3395.0,0.8866396761133604,0.06450662739322534
2697,5277,Mount Gambier,28.0,247.0,3864.0,0.11336032388663968,0.007246376811594203
2665,5278,Mackillop,32.0,32.0,3395.0,1.0,0.00942562592047128
2666,5279,Mackillop,28.0,28.0,3395.0,1.0,0.008247422680412371
2667,5280,Mackillop,642.0,642.0,3395.0,1.0,0.18910162002945508
2698,5290,Mount Gambier,3518.0,3518.0,3864.0,1.0,0.910455486542443
2668,5291,Mackillop,22.0,340.0,3395.0,0.06470588235294118,0.006480117820324006
2699,5291,Mount Gambier,318.0,340.0,3864.0,0.9352941176470588,0.08229813664596274
2669,5301,Mackillop,27.0,27.0,3395.0,1.0,0.007952871870397643
2670,5302,Mackillop,80.0,80.0,3395.0,1.0,0.023564064801178203
2671,5303,Mackillop,5.0,5.0,3395.0,1.0,0.0014727540500736377
2672,5304,Mackillop,63.0,63.0,3395.0,1.0,0.018556701030927835
2433,5307,Chaffey,42.0,42.0,3745.0,1.0,0.011214953271028037
2434,5308,Chaffey,3.0,3.0,3745.0,1.0,0.0008010680907877169
2435,5311,Chaffey,27.0,27.0,3745.0,1.0,0.007209612817089452
2436,5320,Chaffey,56.0,56.0,3745.0,1.0,0.014953271028037384
2437,5321,Chaffey,26.0,26.0,3745.0,1.0,0.006942590120160214
2438,5322,Chaffey,65.0,65.0,3745.0,1.0,0.017356475300400534
2439,5330,Chaffey,390.0,390.0,3745.0,1.0,0.1041388518024032
2440,5331,Chaffey,23.0,23.0,3745.0,1.0,0.006141522029372497
2441,5332,Chaffey,20.0,20.0,3745.0,1.0,0.0053404539385847796
2442,5333,Chaffey,584.0,584.0,3745.0,1.0,0.15594125500667558
2443,5340,Chaffey,129.0,129.0,3745.0,1.0,0.034445927903871826
2444,5341,Chaffey,910.0,910.0,3745.0,1.0,0.24299065420560748
2445,5342,Chaffey,52.0,52.0,3745.0,1.0,0.013885180240320427
2446,5343,Chaffey,818.0,818.0,3745.0,1.0,0.2184245660881175
2447,5344,Chaffey,44.0,44.0,3745.0,1.0,0.011748998664886516
2448,5345,Chaffey,390.0,390.0,3745.0,1.0,0.1041388518024032
2449,5346,Chaffey,41.0,41.0,3745.0,1.0,0.010947930574098798
2762,5350,Schubert,14.0,14.0,2085.0,1.0,0.00671462829736211
2763,5351,Schubert,250.0,250.0,2085.0,1.0,0.11990407673860912
2764,5352,Schubert,428.0,428.0,2085.0,1.0,0.2052757793764988
2450,5353,Chaffey,20.0,277.0,3745.0,0.07220216606498195,0.0053404539385847796
2765,5353,Schubert,257.0,277.0,2085.0,0.927797833935018,0.12326139088729017
2451,5354,Chaffey,20.0,20.0,3745.0,1.0,0.0053404539385847796
2766,5355,Schubert,703.0,703.0,2085.0,1.0,0.3371702637889688
2529,5356,Frome,7.0,30.0,2449.0,0.23333333333333334,0.0028583095140873828
2767,5356,Schubert,23.0,30.0,2085.0,0.7666666666666667,0.011031175059952039
2452,5357,Chaffey,33.0,33.0,3745.0,1.0,0.008811748998664886
2768,5360,Schubert,35.0,35.0,2085.0,1.0,0.016786570743405275
2530,5371,Frome,23.0,28.0,2449.0,0.8214285714285714,0.009391588403429971
2769,5371,Schubert,5.0,28.0,2085.0,0.17857142857142858,0.002398081534772182
2531,5372,Frome,123.0,123.0,2449.0,1.0,0.05022458146182115
2532,5373,Frome,251.0,255.0,2449.0,0.984313725490196,0.10249081257656187
2770,5373,Schubert,4.0,255.0,2085.0,0.01568627450980392,0.0019184652278177458
2453,5374,Chaffey,3.0,113.0,3745.0,0.02654867256637168,0.0008010680907877169
2533,5374,Frome,110.0,113.0,2449.0,0.9734513274336283,0.044916292364230295
2534,5381,Frome,15.0,15.0,2449.0,1.0,0.006124948958758677
2535,5400,Frome,21.0,21.0,2449.0,1.0,0.008574928542262147
2536,5401,Frome,59.0,59.0,2449.0,1.0,0.024091465904450795
2537,5410,Frome,17.0,17.0,2449.0,1.0,0.006941608819926501
2538,5411,Frome,21.0,21.0,2449.0,1.0,0.008574928542262147
2539,5412,Frome,96.0,96.0,2449.0,1.0,0.039199673336055535
2540,5413,Frome,65.0,65.0,2449.0,1.0,0.026541445487954268
2541,5414,Frome,10.0,10.0,2449.0,1.0,0.004083299305839118
2542,5415,Frome,15.0,15.0,2449.0,1.0,0.006124948958758677
2543,5416,Frome,16.0,16.0,2449.0,1.0,0.006533278889342589
2544,5417,Frome,151.0,151.0,2449.0,1.0,0.06165781951817068
2545,5418,Frome,10.0,10.0,2449.0,1.0,0.004083299305839118
2546,5419,Frome,14.0,14.0,2449.0,1.0,0.0057166190281747655
2547,5420,Frome,8.0,8.0,2449.0,1.0,0.0032666394446712946
2548,5421,Frome,6.0,6.0,2449.0,1.0,0.002449979583503471
2771,5422,Stuart,164.0,164.0,4240.0,1.0,0.038679245283018866
2772,5431,Stuart,39.0,39.0,4240.0,1.0,0.00919811320754717
2566,5432,Giles,3.0,7.0,6320.0,0.42857142857142855,0.00047468354430379745
2773,5432,Stuart,4.0,7.0,4240.0,0.5714285714285714,0.0009433962264150943
2567,5433,Giles,111.0,111.0,6320.0,1.0,0.017563291139240506
2568,5434,Giles,66.0,101.0,6320.0,0.6534653465346535,0.010443037974683544
2774,5434,Stuart,35.0,101.0,4240.0,0.3465346534653465,0.008254716981132075
2775,5440,Stuart,20.0,20.0,4240.0,1.0,0.0047169811320754715
2549,5451,Frome,50.0,50.0,2449.0,1.0,0.02041649652919559
2550,5452,Frome,33.0,33.0,2449.0,1.0,0.01347488770926909
2551,5453,Frome,484.0,493.0,2449.0,0.9817444219066938,0.1976316864026133
2700,5453,Narungga,9.0,493.0,2985.0,0.018255578093306288,0.003015075376884422
2552,5454,Frome,26.0,26.0,2449.0,1.0,0.010616578195181707
2553,5455,Frome,4.0,4.0,2449.0,1.0,0.0016333197223356473
2554,5460,Frome,37.0,37.0,2449.0,1.0,0.015108207431604737
2555,5461,Frome,234.0,247.0,2449.0,0.9473684210526315,0.09554920375663536
2701,5461,Narungga,13.0,247.0,2985.0,0.05263157894736842,0.004355108877721943
2702,5462,Narungga,33.0,33.0,2985.0,1.0,0.011055276381909548
2556,5464,Frome,5.0,33.0,2449.0,0.15151515151515152,0.002041649652919559
2703,5464,Narungga,28.0,33.0,2985.0,0.8484848484848485,0.009380234505862646
2557,5470,Frome,6.0,6.0,2449.0,1.0,0.002449979583503471
2776,5472,Stuart,12.0,12.0,4240.0,1.0,0.002830188679245283
2777,5473,Stuart,60.0,60.0,4240.0,1.0,0.014150943396226415
2778,5480,Stuart,74.0,74.0,4240.0,1.0,0.017452830188679245
2779,5481,Stuart,21.0,21.0,4240.0,1.0,0.004952830188679245
2780,5482,Stuart,34.0,34.0,4240.0,1.0,0.008018867924528302
2781,5483,Stuart,27.0,27.0,4240.0,1.0,0.006367924528301887
2782,5485,Stuart,35.0,35.0,4240.0,1.0,0.008254716981132075
2558,5491,Frome,151.0,151.0,2449.0,1.0,0.06165781951817068
2783,5495,Stuart,40.0,40.0,4240.0,1.0,0.009433962264150943
2559,5501,Frome,265.0,265.0,2449.0,1.0,0.10820743160473663
2560,5502,Frome,109.0,109.0,2449.0,1.0,0.04450796243364639
2704,5510,Narungga,7.0,7.0,2985.0,1.0,0.0023450586264656616
2705,5520,Narungga,51.0,51.0,2985.0,1.0,0.017085427135678392
2706,5521,Narungga,9.0,9.0,2985.0,1.0,0.003015075376884422
2707,5522,Narungga,153.0,153.0,2985.0,1.0,0.05125628140703518
2784,5523,Stuart,146.0,146.0,4240.0,1.0,0.03443396226415094
2785,5540,Stuart,2032.0,2032.0,4240.0,1.0,0.47924528301886793
2708,5550,Narungga,132.0,132.0,2985.0,1.0,0.044221105527638194
2709,5552,Narungga,17.0,17.0,2985.0,1.0,0.005695142378559464
2710,5554,Narungga,519.0,519.0,2985.0,1.0,0.17386934673366833
2711,5555,Narungga,19.0,19.0,2985.0,1.0,0.006365159128978224
2712,5556,Narungga,595.0,595.0,2985.0,1.0,0.19932998324958123
2713,5558,Narungga,439.0,439.0,2985.0,1.0,0.14706867671691792
2714,5560,Narungga,23.0,23.0,2985.0,1.0,0.007705192629815745
2715,5570,Narungga,38.0,38.0,2985.0,1.0,0.012730318257956449
2716,5571,Narungga,195.0,195.0,2985.0,1.0,0.06532663316582915
2717,5572,Narungga,8.0,8.0,2985.0,1.0,0.002680067001675042
2718,5573,Narungga,171.0,171.0,2985.0,1.0,0.05728643216080402
2719,5575,Narungga,189.0,189.0,2985.0,1.0,0.06331658291457286
2720,5576,Narungga,92.0,92.0,2985.0,1.0,0.03082077051926298
2721,5577,Narungga,51.0,51.0,2985.0,1.0,0.017085427135678392
2722,5580,Narungga,14.0,14.0,2985.0,1.0,0.004690117252931323
2723,5581,Narungga,64.0,64.0,2985.0,1.0,0.021440536013400336
2724,5582,Narungga,43.0,43.0,2985.0,1.0,0.01440536013400335
2725,5583,Narungga,73.0,73.0,2985.0,1.0,0.024455611390284758
2569,5600,Giles,739.0,739.0,6320.0,1.0,0.11693037974683544
2501,5602,Flinders,132.0,132.0,3959.0,1.0,0.03334175296792119
2502,5603,Flinders,30.0,30.0,3959.0,1.0,0.007577671129072998
2503,5604,Flinders,22.0,22.0,3959.0,1.0,0.0055569588279868656
2504,5605,Flinders,202.0,202.0,3959.0,1.0,0.05102298560242485
2505,5606,Flinders,2016.0,2016.0,3959.0,1.0,0.5092194998737055
2506,5607,Flinders,258.0,258.0,3959.0,1.0,0.06516797171002779
2570,5608,Giles,2663.0,2663.0,6320.0,1.0,0.4213607594936709
2571,5609,Giles,312.0,312.0,6320.0,1.0,0.049367088607594936
2572,5611,Giles,11.0,11.0,6320.0,1.0,0.001740506329113924
2507,5630,Flinders,6.0,6.0,3959.0,1.0,0.0015155342258145997
2508,5631,Flinders,95.0,95.0,3959.0,1.0,0.023995958575397828
2509,5632,Flinders,13.0,13.0,3959.0,1.0,0.003283657489264966
2510,5633,Flinders,23.0,23.0,3959.0,1.0,0.005809547865622632
2511,5640,Flinders,83.0,83.0,3959.0,1.0,0.020964890123768627
2512,5641,Flinders,73.0,73.0,3959.0,1.0,0.018438999747410964
2513,5642,Flinders,10.0,10.0,3959.0,1.0,0.002525890376357666
2514,5651,Flinders,4.0,4.0,3959.0,1.0,0.0010103561505430665
2515,5652,Flinders,71.0,71.0,3959.0,1.0,0.01793382167213943
2516,5653,Flinders,7.0,7.0,3959.0,1.0,0.0017681232634503663
2517,5654,Flinders,12.0,12.0,3959.0,1.0,0.0030310684516291994
2518,5655,Flinders,6.0,6.0,3959.0,1.0,0.0015155342258145997
2519,5661,Flinders,3.0,3.0,3959.0,1.0,0.0007577671129072998
2520,5670,Flinders,34.0,34.0,3959.0,1.0,0.008588027279616064
2521,5671,Flinders,13.0,13.0,3959.0,1.0,0.003283657489264966
2522,5680,Flinders,192.0,192.0,3959.0,1.0,0.04849709522606719
2523,5690,Flinders,654.0,654.0,3959.0,1.0,0.16519323061379138
2573,5700,Giles,707.0,1924.0,6320.0,0.36746361746361744,0.11186708860759494
2786,5700,Stuart,1217.0,1924.0,4240.0,0.6325363825363826,0.28702830188679246
2787,5701,Stuart,3.0,3.0,4240.0,1.0,0.0007075471698113207
2788,5710,Stuart,137.0,137.0,4240.0,1.0,0.03231132075471698
2574,5719,Giles,7.0,7.0,6320.0,1.0,0.0011075949367088608
2575,5720,Giles,77.0,77.0,6320.0,1.0,0.012183544303797469
2576,5722,Giles,22.0,22.0,6320.0,1.0,0.003481012658227848
2577,5723,Giles,259.0,259.0,6320.0,1.0,0.04098101265822785
2578,5724,Giles,21.0,21.0,6320.0,1.0,0.003322784810126582
2579,5725,Giles,876.0,876.0,6320.0,1.0,0.13860759493670885
2789,5730,Stuart,10.0,10.0,4240.0,1.0,0.0023584905660377358
2790,5731,Stuart,57.0,57.0,4240.0,1.0,0.013443396226415095
2791,5732,Stuart,37.0,37.0,4240.0,1.0,0.008726415094339622
2792,5733,Stuart,27.0,27.0,4240.0,1.0,0.006367924528301887
2580,5734,Giles,32.0,41.0,6320.0,0.7804878048780488,0.005063291139240506
2793,5734,Stuart,9.0,41.0,4240.0,0.21951219512195122,0.0021226415094339622
3138,6000,Perth (North Metropolitan),4092.0,4092.0,12304.0,1.0,0.3325747724317295
3139,6003,Perth (North Metropolitan),1051.0,1051.0,12304.0,1.0,0.08541937581274382
3092,6004,Mount Lawley (East Metropolitan),30.0,3507.0,5950.0,0.00855431993156544,0.005042016806722689
3140,6004,Perth (North Metropolitan),3477.0,3507.0,12304.0,0.9914456800684346,0.28259102730819247
