SA1,LGA,Rented Households,LGA Totals,SA1 Totals,SA1 Fraction,LGA Fraction
20402106704,Wangaratta,7,2670,7,1.0,0.0026217228464419477
20402106705,Wangaratta,22,2670,22,1.0,0.008239700374531835
20402106706,Wangaratta,13,2670,13,1.0,0.0048689138576779025
20402106707,Wangaratta,4,2670,4,1.0,0.00149812734082397
20402106708,Wangaratta,5,2670,5,1.0,0.0018726591760299626
20402106709,Wangaratta,6,2670,6,1.0,0.0022471910112359553
20402106710,Wangaratta,14,2670,14,1.0,0.0052434456928838954
20402106711,Wangaratta,10,2670,10,1.0,0.003745318352059925
20402106712,Wangaratta,11,2670,11,1.0,0.004119850187265918
20402106713,Wangaratta,19,2670,19,1.0,0.007116104868913857
20402106714,Wangaratta,10,2670,10,1.0,0.003745318352059925
20402106715,Wangaratta,24,2670,24,1.0,0.008988764044943821
20402106716,Wangaratta,11,2670,11,1.0,0.004119850187265918
20402106717,Wangaratta,19,2670,19,1.0,0.007116104868913857
20402106718,Wangaratta,10,2670,10,1.0,0.003745318352059925
20402106719,Wangaratta,16,2670,16,1.0,0.00599250936329588
20402106720,Wangaratta,8,2670,8,1.0,0.00299625468164794
20402106721,Wangaratta,11,2670,11,1.0,0.004119850187265918
20402106722,Wangaratta,7,2670,7,1.0,0.0026217228464419477
20402106723,Wangaratta,11,2670,11,1.0,0.004119850187265918
20402106724,Wangaratta,17,2670,17,1.0,0.006367041198501872
20402106725,Wangaratta,5,2670,5,1.0,0.0018726591760299626
20402106726,Wangaratta,10,2670,10,1.0,0.003745318352059925
20402106727,Wangaratta,9,2670,9,1.0,0.0033707865168539327
20402106728,Wangaratta,13,2670,13,1.0,0.0048689138576779025
20402106729,Wangaratta,28,2670,28,1.0,0.010486891385767791
20402106730,Wangaratta,13,2670,13,1.0,0.0048689138576779025
20402106731,Wangaratta,4,2670,4,1.0,0.00149812734082397
20403106801,Indigo,14,1014,14,1.0,0.013806706114398421
20403106802,Indigo,12,1014,12,1.0,0.011834319526627219
20403106803,Indigo,17,1014,17,1.0,0.016765285996055226
20403106804,Indigo,3,1014,3,1.0,0.0029585798816568047
20403106805,Indigo,23,1014,23,1.0,0.022682445759368838
20403106806,Indigo,13,1014,13,1.0,0.01282051282051282
20403106807,Indigo,44,1014,44,1.0,0.04339250493096647
20403106808,Indigo,70,1014,70,1.0,0.06903353057199212
20403106809,Indigo,49,1014,49,1.0,0.048323471400394474
20403106810,Indigo,9,1014,9,1.0,0.008875739644970414
20403106811,Indigo,62,1014,62,1.0,0.0611439842209073
20403106812,Indigo,44,1014,44,1.0,0.04339250493096647
20403106901,Alpine,19,1072,19,1.0,0.017723880597014924
20403106902,Alpine,37,1072,37,1.0,0.03451492537313433
20403106903,Alpine,34,1072,34,1.0,0.03171641791044776
20403106904,Alpine,37,1072,37,1.0,0.03451492537313433
20403106905,Alpine,25,1072,25,1.0,0.02332089552238806
20403106906,Alpine,30,1072,30,1.0,0.027985074626865673
20403106907,Alpine,20,1072,20,1.0,0.018656716417910446
20403106908,Alpine,5,1072,5,1.0,0.0046641791044776115
20403106909,Alpine,24,1072,24,1.0,0.022388059701492536
20403106910,Alpine,30,1072,30,1.0,0.027985074626865673
20403106911,Alpine,64,1072,64,1.0,0.05970149253731343
20403106912,Alpine,14,1072,14,1.0,0.013059701492537313
20403106913,Alpine,12,1072,12,1.0,0.011194029850746268
20403106914,Alpine,11,1072,11,1.0,0.010261194029850746
20403106915,Alpine,15,1072,15,1.0,0.013992537313432836
20403106916,Alpine,14,1072,14,1.0,0.013059701492537313
20403106917,Alpine,27,1072,27,1.0,0.025186567164179104
20403106918,Alpine,28,1072,28,1.0,0.026119402985074626
20403106919,Alpine,46,1072,46,1.0,0.04291044776119403
20403106921,Alpine,27,1072,27,1.0,0.025186567164179104
20403106922,Alpine,13,1072,13,1.0,0.012126865671641791
20403106923,Alpine,30,1072,30,1.0,0.027985074626865673
20403106924,Alpine,41,1072,41,1.0,0.03824626865671642
20403106925,Unincorporated Vic,39,136,39,1.0,0.2867647058823529
20403106926,Alpine,19,1072,19,1.0,0.017723880597014924
20403106927,Alpine,11,1072,11,1.0,0.010261194029850746
20403106928,Alpine,11,1072,11,1.0,0.010261194029850746
20403106929,Unincorporated Vic,41,136,41,1.0,0.3014705882352941
20403106930,Alpine,22,1072,22,1.0,0.020522388059701493
20403106931,Alpine,16,1072,16,1.0,0.014925373134328358
20403107001,Indigo,20,1014,20,1.0,0.01972386587771203
20403107002,Indigo,3,1014,3,1.0,0.0029585798816568047
20403107003,Indigo,32,1014,32,1.0,0.03155818540433925
20403107004,Indigo,14,1014,14,1.0,0.013806706114398421
20403107005,Indigo,9,1014,9,1.0,0.008875739644970414
20403107006,Indigo,9,1014,9,1.0,0.008875739644970414
20403107007,Indigo,9,1014,9,1.0,0.008875739644970414
20403107008,Indigo,9,1014,9,1.0,0.008875739644970414
20403107009,Indigo,20,1014,20,1.0,0.01972386587771203
20403107101,Alpine,30,1072,30,1.0,0.027985074626865673
20403107102,Alpine,10,1072,10,1.0,0.009328358208955223
20403107103,Alpine,34,1072,34,1.0,0.03171641791044776
20403107104,Alpine,7,1072,7,1.0,0.0065298507462686565
20403107105,Alpine,7,1072,7,1.0,0.0065298507462686565
20403107106,Alpine,22,1072,22,1.0,0.020522388059701493
20403107107,Alpine,23,1072,23,1.0,0.021455223880597014
20403107108,Alpine,52,1072,52,1.0,0.048507462686567165
20403107109,Alpine,45,1072,45,1.0,0.04197761194029851
20403107110,Alpine,13,1072,13,1.0,0.012126865671641791
20403107111,Alpine,27,1072,27,1.0,0.025186567164179104
20403107112,Alpine,58,1072,58,1.0,0.054104477611940295
20403107114,Alpine,28,1072,28,1.0,0.026119402985074626
20403107115,Alpine,34,1072,34,1.0,0.03171641791044776
20403107201,Towong,6,365,6,1.0,0.01643835616438356
20403107202,Towong,20,365,20,1.0,0.0547945205479452
20403107203,Towong,22,365,22,1.0,0.06027397260273973
20403107204,Towong,28,365,28,1.0,0.07671232876712329
20403107205,Towong,23,365,23,1.0,0.06301369863013699
20403107206,Towong,46,365,46,1.0,0.12602739726027398
20403107207,Towong,13,365,13,1.0,0.03561643835616438
20403107208,Towong,10,365,10,1.0,0.0273972602739726
20403107209,Towong,10,365,10,1.0,0.0273972602739726
20403107210,Towong,17,365,17,1.0,0.04657534246575343
20403107211,Towong,21,365,21,1.0,0.057534246575342465
20403107213,Towong,44,365,44,1.0,0.12054794520547946
20403107214,Towong,56,365,56,1.0,0.15342465753424658
20403107216,Towong,8,365,8,1.0,0.021917808219178082
20403107217,Towong,17,365,17,1.0,0.04657534246575343
20403107218,Towong,3,365,3,1.0,0.00821917808219178
20403107219,Towong,18,365,18,1.0,0.049315068493150684
20403107220,Towong,3,365,3,1.0,0.00821917808219178
20403107301,Wodonga,72,5402,72,1.0,0.013328396890040726
20403107302,Wodonga,37,5402,37,1.0,0.00684931506849315
20403107303,Wodonga,59,5402,59,1.0,0.010921880784894483
20403107304,Wodonga,80,5402,80,1.0,0.014809329877823029
20403107305,Wodonga,70,5402,70,1.0,0.01295816364309515
20403107306,Wodonga,42,5402,42,1.0,0.00777489818585709
20403107307,Wodonga,73,5402,73,1.0,0.013513513513513514
20403107308,Wodonga,106,5402,106,1.0,0.019622362088115512
20403107309,Wodonga,45,5402,45,1.0,0.008330248056275453
20403107310,Wodonga,50,5402,50,1.0,0.009255831173639394
20403107311,Wodonga,57,5402,57,1.0,0.010551647537948908
20403107312,Wodonga,80,5402,80,1.0,0.014809329877823029
20403107313,Wodonga,20,5402,20,1.0,0.0037023324694557573
20403107314,Wodonga,27,5402,27,1.0,0.004998148833765272
20403107315,Wodonga,33,5402,33,1.0,0.006108848574601999
20403107316,Wodonga,64,5402,64,1.0,0.011847463902258423
20403107317,Wodonga,47,5402,47,1.0,0.00870048130322103
20403107318,Wodonga,8,5402,8,1.0,0.001480932987782303
20403107321,Wodonga,18,5402,18,1.0,0.0033320992225101815
20403107322,Wodonga,30,5402,30,1.0,0.0055534987041836355
20403107323,Wodonga,68,5402,68,1.0,0.012587930396149574
20403107324,Wodonga,48,5402,48,1.0,0.008885597926693817
20403107325,Wodonga,53,5402,53,1.0,0.009811181044057756
20403107326,Wodonga,3,5402,3,1.0,0.0005553498704183636
20403107327,Wodonga,34,5402,34,1.0,0.006293965198074787
20403107328,Wodonga,91,5402,91,1.0,0.016845612736023696
20403107329,Wodonga,78,5402,78,1.0,0.014439096630877453
20403107330,Wodonga,62,5402,62,1.0,0.011477230655312847
20403107331,Wodonga,52,5402,52,1.0,0.009626064420584968
20403107332,Wodonga,54,5402,54,1.0,0.009996297667530544
20403107333,Wodonga,85,5402,85,1.0,0.015734912995186968
20403107334,Wodonga,57,5402,57,1.0,0.010551647537948908
20403107335,Wodonga,28,5402,28,1.0,0.00518326545723806
20403107336,Wodonga,125,5402,125,1.0,0.02313957793409848
20403107337,Wodonga,13,5402,13,1.0,0.002406516105146242
20403107338,Wodonga,15,5402,15,1.0,0.0027767493520918177
20403107339,Wodonga,11,5402,11,1.0,0.0020362828582006663
20403107501,Indigo,70,1014,70,1.0,0.06903353057199212
20403107502,Indigo,41,1014,41,1.0,0.04043392504930966
20403107503,Indigo,5,1014,5,1.0,0.004930966469428008
20403107504,Indigo,3,1014,3,1.0,0.0029585798816568047
20403107505,Indigo,3,1014,3,1.0,0.0029585798816568047
20403107506,Indigo,16,1014,16,1.0,0.015779092702169626
20403107507,Indigo,9,1014,9,1.0,0.008875739644970414
20403107508,Indigo,6,1014,6,1.0,0.005917159763313609
20403107509,Indigo,20,1014,20,1.0,0.01972386587771203
20403107510,Indigo,15,1014,15,1.0,0.014792899408284023
20403107511,Indigo,8,1014,8,1.0,0.007889546351084813
20403107512,Indigo,35,1014,35,1.0,0.03451676528599606
20403149101,Wodonga,25,5402,25,1.0,0.004627915586819697
20403149102,Wodonga,9,5402,9,1.0,0.0016660496112550908
20403149103,Wodonga,57,5402,57,1.0,0.010551647537948908
20403149104,Wodonga,85,5402,85,1.0,0.015734912995186968
20403149105,Wodonga,17,5402,17,1.0,0.0031469825990373935
20403149106,Wodonga,24,5402,24,1.0,0.004442798963346909
20403149107,Wodonga,35,5402,35,1.0,0.006479081821547575
20403149108,Wodonga,106,5402,106,1.0,0.019622362088115512
20403149109,Wodonga,51,5402,51,1.0,0.00944094779711218
20403149111,Wodonga,37,5402,37,1.0,0.00684931506849315
20403149112,Wodonga,7,5402,7,1.0,0.001295816364309515
20403149113,Wodonga,5,5402,5,1.0,0.0009255831173639393
20403149114,Wodonga,8,5402,8,1.0,0.001480932987782303
20403149116,Wodonga,11,5402,11,1.0,0.0020362828582006663
20403149117,Wodonga,27,5402,27,1.0,0.004998148833765272
20403149118,Wodonga,37,5402,37,1.0,0.00684931506849315
20403149119,Wodonga,13,5402,13,1.0,0.002406516105146242
20403149120,Wodonga,6,5402,6,1.0,0.0011106997408367272
20403149121,Wodonga,48,5402,48,1.0,0.008885597926693817
20403149122,Wodonga,31,5402,31,1.0,0.0057386153276564236
20403149123,Wodonga,28,5402,28,1.0,0.00518326545723806
20403149124,Wodonga,106,5402,106,1.0,0.019622362088115512
20403149125,Wodonga,19,5402,19,1.0,0.003517215845982969
20403149127,Wodonga,42,5402,42,1.0,0.00777489818585709
20403149128,Wodonga,35,5402,35,1.0,0.006479081821547575
20403149129,Wodonga,32,5402,32,1.0,0.005923731951129212
20403149201,Wodonga,10,5402,10,1.0,0.0018511662347278786
20403149202,Wodonga,27,5402,27,1.0,0.004998148833765272
20403149203,Wodonga,67,5402,67,1.0,0.012402813772676786
20403149204,Wodonga,30,5402,30,1.0,0.0055534987041836355
20403149205,Wodonga,63,5402,63,1.0,0.011662347278785635
20403149206,Wodonga,154,5402,154,1.0,0.02850796001480933
20403149207,Wodonga,111,5402,111,1.0,0.02054794520547945
20403149208,Wodonga,76,5402,76,1.0,0.014068863383931877
20403149209,Wodonga,80,5402,80,1.0,0.014809329877823029
20403149211,Wodonga,91,5402,91,1.0,0.016845612736023696
20403149212,Wodonga,15,5402,15,1.0,0.0027767493520918177
20403149213,Wodonga,36,5402,36,1.0,0.006664198445020363
20403149214,Wodonga,101,5402,101,1.0,0.018696778970751574
20403149215,Wodonga,21,5402,21,1.0,0.003887449092928545
20403149216,Wodonga,87,5402,87,1.0,0.016105146242132544
20403149217,Wodonga,131,5402,131,1.0,0.02425027767493521
20403149218,Wodonga,40,5402,40,1.0,0.0074046649389115145
20403149219,Wodonga,99,5402,99,1.0,0.018326545723805997
20403149220,Wodonga,61,5402,61,1.0,0.011292114031840059
20403149221,Wodonga,26,5402,26,1.0,0.004813032210292484
20403149222,Wodonga,91,5402,91,1.0,0.016845612736023696
20403149223,Wodonga,41,5402,41,1.0,0.007589781562384302
20403149224,Wodonga,129,5402,129,1.0,0.023880044427989633
20403149225,Wodonga,86,5402,86,1.0,0.015920029618659754
20403149226,Wodonga,68,5402,68,1.0,0.012587930396149574
20403149228,Wodonga,90,5402,90,1.0,0.016660496112550906
20403149229,Wodonga,44,5402,44,1.0,0.008145131432802665
20403149230,Wodonga,25,5402,25,1.0,0.004627915586819697
20403149231,Wodonga,70,5402,70,1.0,0.01295816364309515
20403149232,Wodonga,113,5402,113,1.0,0.020918178452425027
20403149233,Wodonga,79,5402,79,1.0,0.014624213254350241
20403149234,Wodonga,108,5402,108,1.0,0.01999259533506109
20403149235,Wodonga,131,5402,131,1.0,0.02425027767493521
20403149236,Wodonga,3,5402,3,1.0,0.0005553498704183636
20403149237,Wodonga,81,5402,81,1.0,0.014994446501295817
20403149238,Wodonga,79,5402,79,1.0,0.014624213254350241
20403149239,Wodonga,42,5402,42,1.0,0.00777489818585709
20501107601,Baw Baw,94,4043,94,1.0,0.023250061835270838
20501107603,Baw Baw,28,4043,28,1.0,0.006925550333910463
20501107604,Baw Baw,75,4043,75,1.0,0.01855058125154588
20501107605,Baw Baw,26,4043,26,1.0,0.006430868167202572
20501107608,Baw Baw,45,4043,45,1.0,0.011130348750927528
20501107610,Baw Baw,12,4043,12,1.0,0.002968093000247341
20501107611,Baw Baw,12,4043,12,1.0,0.002968093000247341
20501107612,Baw Baw,12,4043,12,1.0,0.002968093000247341
20501107613,Baw Baw,23,4043,23,1.0,0.005688844917140737
20501107615,Baw Baw,8,4043,8,1.0,0.001978728666831561
20501107620,Baw Baw,4,4043,4,1.0,0.0009893643334157804
20501107622,Baw Baw,40,4043,40,1.0,0.009893643334157804
20501107623,Baw Baw,3,4043,3,1.0,0.0007420232500618352
20501107624,Baw Baw,31,4043,31,1.0,0.007667573583972298
20501107625,Baw Baw,6,4043,6,1.0,0.0014840465001236705
20501107626,Baw Baw,7,4043,7,1.0,0.0017313875834776156
20501107627,Baw Baw,22,4043,22,1.0,0.005441503833786792
20501107628,Baw Baw,38,4043,38,1.0,0.009398961167449914
20501107629,Baw Baw,32,4043,32,1.0,0.007914914667326243
20501107630,Baw Baw,49,4043,49,1.0,0.012119713084343309
20501107632,Baw Baw,83,4043,83,1.0,0.020529309918377443
20501107635,Baw Baw,49,4043,49,1.0,0.012119713084343309
20501107636,Baw Baw,51,4043,51,1.0,0.0126143952510512
20501107637,Baw Baw,71,4043,71,1.0,0.0175612169181301
20501107638,Baw Baw,86,4043,86,1.0,0.021271333168439276
20501107639,Baw Baw,18,4043,18,1.0,0.004452139500371012
20501107640,Baw Baw,25,4043,25,1.0,0.006183527083848627
20501107641,Baw Baw,22,4043,22,1.0,0.005441503833786792
20501107642,Baw Baw,48,4043,48,1.0,0.011872372000989364
20501107643,Baw Baw,18,4043,18,1.0,0.004452139500371012
20501107644,Baw Baw,38,4043,38,1.0,0.009398961167449914
20501107645,Baw Baw,41,4043,41,1.0,0.010140984417511748
20501107646,Baw Baw,53,4043,53,1.0,0.01310907741775909
20501107647,Baw Baw,31,4043,31,1.0,0.007667573583972298
20501107648,Baw Baw,17,4043,17,1.0,0.004204798417017067
20501107649,Baw Baw,18,4043,18,1.0,0.004452139500371012
20501107650,Baw Baw,46,4043,46,1.0,0.011377689834281474
20501107651,Baw Baw,25,4043,25,1.0,0.006183527083848627
20501107652,Baw Baw,48,4043,48,1.0,0.011872372000989364
20501107653,Baw Baw,32,4043,32,1.0,0.007914914667326243
20501107654,Baw Baw,19,4043,19,1.0,0.004699480583724957
20501107655,Baw Baw,5,4043,5,1.0,0.0012367054167697256
20501107656,Baw Baw,59,4043,59,1.0,0.01459312391788276
20501107657,Baw Baw,40,4043,40,1.0,0.009893643334157804
20501107702,Baw Baw,4,4043,4,1.0,0.0009893643334157804
20501107703,Baw Baw,8,4043,8,1.0,0.001978728666831561
20501107704,Baw Baw,6,4043,6,1.0,0.0014840465001236705
20501107705,Baw Baw,19,4043,19,1.0,0.004699480583724957
20501107708,Baw Baw,23,4043,23,1.0,0.005688844917140737
20501107709,Baw Baw,27,4043,27,1.0,0.006678209250556517
20501107710,Baw Baw,13,4043,13,1.0,0.003215434083601286
20501107711,Baw Baw,22,4043,22,1.0,0.005441503833786792
20501107712,Baw Baw,18,4043,18,1.0,0.004452139500371012
20501107713,Baw Baw,13,4043,13,1.0,0.003215434083601286
20501107714,Baw Baw,23,4043,23,1.0,0.005688844917140737
20501107715,Baw Baw,4,4043,4,1.0,0.0009893643334157804
20501107716,Baw Baw,5,4043,5,1.0,0.0012367054167697256
20501107717,Baw Baw,7,4043,7,1.0,0.0017313875834776156
20501107719,Baw Baw,8,4043,11,0.7272727272727273,0.001978728666831561
20501107719,Latrobe (Vic.),3,7888,11,0.2727272727272727,0.00038032454361054766
20501107720,Baw Baw,6,4043,6,1.0,0.0014840465001236705
20501107721,Baw Baw,10,4043,10,1.0,0.002473410833539451
20501107722,Baw Baw,13,4043,13,1.0,0.003215434083601286
20501107801,Baw Baw,57,4043,57,1.0,0.01409844175117487
20501107802,Baw Baw,7,4043,7,1.0,0.0017313875834776156
20501107803,Baw Baw,5,4043,5,1.0,0.0012367054167697256
20501107804,Baw Baw,3,4043,3,1.0,0.0007420232500618352
20501107805,Baw Baw,10,4043,10,1.0,0.002473410833539451
20501107806,Baw Baw,41,4043,41,1.0,0.010140984417511748
20501107807,Baw Baw,6,4043,6,1.0,0.0014840465001236705
20501107808,Baw Baw,36,4043,36,1.0,0.008904279000742024
20501107809,Baw Baw,62,4043,62,1.0,0.015335147167944596
20501107810,Baw Baw,42,4043,42,1.0,0.010388325500865693
20501107811,Baw Baw,60,4043,60,1.0,0.014840465001236706
20501107812,Baw Baw,63,4043,63,1.0,0.015582488251298541
20501107813,Baw Baw,14,4043,14,1.0,0.0034627751669552313
20501107814,Baw Baw,12,4043,12,1.0,0.002968093000247341
20501107815,Baw Baw,14,4043,14,1.0,0.0034627751669552313
20501107816,Baw Baw,8,4043,8,1.0,0.001978728666831561
20501107817,Baw Baw,18,4043,18,1.0,0.004452139500371012
20501107818,Baw Baw,3,4043,3,1.0,0.0007420232500618352
20501107819,Baw Baw,3,4043,3,1.0,0.0007420232500618352
20501107820,Baw Baw,29,4043,29,1.0,0.007172891417264408
20501107821,Baw Baw,25,4043,25,1.0,0.006183527083848627
20501107901,Baw Baw,17,4043,17,1.0,0.004204798417017067
20501107902,Baw Baw,42,4043,42,1.0,0.010388325500865693
20501107903,Baw Baw,31,4043,31,1.0,0.007667573583972298
20501107904,Baw Baw,64,4043,64,1.0,0.015829829334652486
20501107905,Baw Baw,66,4043,66,1.0,0.016324511501360377
20501107906,Baw Baw,46,4043,46,1.0,0.011377689834281474
20501107907,Baw Baw,12,4043,12,1.0,0.002968093000247341
20501107908,Baw Baw,20,4043,20,1.0,0.004946821667078902
20501107909,Baw Baw,43,4043,43,1.0,0.010635666584219638
20501107910,Baw Baw,68,4043,68,1.0,0.016819193668068267
20501107911,Baw Baw,35,4043,35,1.0,0.008656937917388079
20501107912,Baw Baw,93,4043,93,1.0,0.023002720751916894
20501107913,Baw Baw,71,4043,71,1.0,0.0175612169181301
20501107914,Baw Baw,9,4043,9,1.0,0.002226069750185506
20501107915,Baw Baw,3,4043,3,1.0,0.0007420232500618352
20501107916,Baw Baw,58,4043,58,1.0,0.014345782834528815
20501107917,Baw Baw,11,4043,11,1.0,0.002720751916893396
20501107918,Baw Baw,5,4043,5,1.0,0.0012367054167697256
20501107920,Baw Baw,13,4043,13,1.0,0.003215434083601286
20501107921,Baw Baw,4,4043,4,1.0,0.0009893643334157804
20501107922,Baw Baw,3,4043,3,1.0,0.0007420232500618352
20501107923,Baw Baw,64,4043,64,1.0,0.015829829334652486
20501107924,Baw Baw,40,4043,40,1.0,0.009893643334157804
20501107925,Baw Baw,25,4043,25,1.0,0.006183527083848627
20501107927,Baw Baw,79,4043,79,1.0,0.019539945584961662
20501107928,Baw Baw,45,4043,45,1.0,0.011130348750927528
20501107929,Baw Baw,63,4043,63,1.0,0.015582488251298541
20501107930,Baw Baw,20,4043,20,1.0,0.004946821667078902
20501107931,Baw Baw,27,4043,27,1.0,0.006678209250556517
20501107932,Baw Baw,16,4043,16,1.0,0.003957457333663122
20501107933,Baw Baw,36,4043,36,1.0,0.008904279000742024
20501107935,Baw Baw,113,4043,113,1.0,0.027949542418995794
20501107936,Baw Baw,15,4043,15,1.0,0.0037101162503091764
