SA1_CODE21,LGA_NAME22
70104104319,Palmerston
70104104401,Palmerston
70104104402,Palmerston
70104104403,Palmerston
70104104404,Palmerston
70104104405,Palmerston
70104104406,Palmerston
70104104407,Palmerston
70201104501,Alice Springs
70201104502,Alice Springs
70201104503,Alice Springs
70201104504,Alice Springs
70201104505,Alice Springs
70201104506,Alice Springs
70201104507,Alice Springs
70201104508,Alice Springs
70201104509,Alice Springs
70201104510,Alice Springs
70201104511,Alice Springs
70201104512,Alice Springs
70201104513,Alice Springs
70201104514,Alice Springs
70201104601,Alice Springs
70201104602,Alice Springs
70201104603,Alice Springs
70201104604,Alice Springs
70201104605,Alice Springs
70201104606,Alice Springs
70201104607,Alice Springs
70201104608,Alice Springs
70201104609,Alice Springs
70201104610,Alice Springs
70201104611,Alice Springs
70201104612,Alice Springs
70201104613,Alice Springs
70201104614,Alice Springs
70201104615,Alice Springs
70201104701,Alice Springs
70201104702,Alice Springs
70201104703,Alice Springs
70201104704,Alice Springs
70201104705,Alice Springs
70201104706,Alice Springs
70201104707,Alice Springs
70201104708,Alice Springs
70201104709,Alice Springs
70201104710,Alice Springs
70201104801,Alice Springs
70201104802,Alice Springs
70201104805,Alice Springs
70201104806,Alice Springs
70201104808,Alice Springs
70201104809,Alice Springs
70201104810,Alice Springs
70201104811,Alice Springs
70201104812,Alice Springs
70201104813,Alice Springs
70201104814,Alice Springs
70201104815,Alice Springs
70201104816,Alice Springs
70201104817,Alice Springs
70201104818,Alice Springs
70201104819,Alice Springs
70201104820,Alice Springs
70201104901,Alice Springs
70201104902,Alice Springs
70201104903,Alice Springs
70201104904,Alice Springs
70201104905,Alice Springs
70201104907,Alice Springs
70201104908,Alice Springs
70201104910,Alice Springs
70201104911,Alice Springs
70201104912,Alice Springs
70201104913,Alice Springs
70201104914,Alice Springs
70201105001,Unincorporated NT
70201105003,MacDonnell
70201105005,MacDonnell
70201105006,MacDonnell
70201105008,Unincorporated SA
70201105008,MacDonnell
70201105009,Diamantina
70201105009,Unincorporated SA
70201105009,Central Desert
70201105009,MacDonnell
70201105010,Unincorporated NT
70201105011,Unincorporated NT
70201105012,Unincorporated NT
70201105013,Anangu Pitjantjatjara Yunkunytjatjara
70201105013,MacDonnell
70201105014,MacDonnell
70201105101,Alice Springs
70201105102,Alice Springs
70201105103,Alice Springs
70201105105,Alice Springs
70201105106,Alice Springs
70201105107,Alice Springs
70201105108,Alice Springs
70201105109,Alice Springs
70201105110,Alice Springs
70201105111,Alice Springs
70201105201,Central Desert
70201105201,MacDonnell
70201105202,MacDonnell
70201105203,MacDonnell
70201105204,MacDonnell
70201105205,MacDonnell
70201105206,MacDonnell
70201105207,Central Desert
70201105208,Central Desert
70201105209,Barkly
70201105210,Barkly
70201105211,Barkly
70201105212,Barkly
70201105212,Central Desert
70201105213,Barkly
70201105213,Central Desert
70201105214,Barkly
70201105215,Boulia
70201105215,Barkly
70201105215,Central Desert
70201105215,MacDonnell
70201105216,Central Desert
70201105216,MacDonnell
70201105301,East Pilbara
70201105301,Halls Creek
70201105301,Barkly
70201105301,Central Desert
70201105301,MacDonnell
70201105301,Victoria Daly
70201105302,Central Desert
70201105303,MacDonnell
70201105304,MacDonnell
70201105305,MacDonnell
70201105306,MacDonnell
70201105307,MacDonnell
70201105308,MacDonnell
70201105309,MacDonnell
70201105310,MacDonnell
70201105311,Central Desert
70201105311,MacDonnell
70201105312,MacDonnell
70201105313,MacDonnell
70201105314,MacDonnell
70201105401,Central Desert
70201105402,Central Desert
70201105403,Central Desert
70201105404,Central Desert
70201105405,Central Desert
70201105406,Central Desert
70201105407,Central Desert
70201105408,Central Desert
70201105409,Central Desert
70201105410,Barkly
70201105410,Central Desert
70201105410,MacDonnell
70202105501,Barkly
70202105501,Central Desert
70202105501,Roper Gulf
70202105501,Victoria Daly
70202105502,Mount Isa
70202105502,Barkly
70202105503,Boulia
70202105503,Barkly
70202105503,Central Desert
70202105504,Barkly
70202105505,Barkly
70202105506,Barkly
70202105507,Barkly
70202105508,Barkly
70202105509,Barkly
70202105510,Barkly
70202105601,Barkly
70202105602,Barkly
70202105604,Barkly
70202105605,Barkly
70202105607,Barkly
70202105608,Barkly
70202105609,Barkly
70202105610,Barkly
70202105611,Barkly
70202105612,Barkly
70202105613,Barkly
70202105614,Barkly
70202105615,Barkly
70203105701,West Arnhem
70203105702,Belyuen
70203105703,Wagait
70203105703,Unincorporated NT
70203105704,Coomalie
70203105705,West Arnhem
70203105706,West Arnhem
70203105707,West Arnhem
70203105708,Coomalie
70203105708,Wagait
70203105708,Unincorporated NT
70203105710,Coomalie
70203105711,Coomalie
70203105711,Unincorporated NT
70203105712,West Arnhem
70203105714,Unincorporated NT
70203105715,West Arnhem
70203105716,Coomalie
70203105716,Litchfield
70203105716,Unincorporated NT
70203105717,Roper Gulf
70203105717,Victoria Daly
70203105717,West Arnhem
70203105717,Unincorporated NT
70203105801,Victoria Daly
70203105802,West Daly
70203105803,Victoria Daly
70203105804,West Daly
70203105805,West Daly
70203105806,Victoria Daly
70203105806,West Daly
70203105807,Victoria Daly
70203105807,West Daly
70203105807,Unincorporated NT
70203105808,Victoria Daly
70203105808,West Arnhem
70203105808,Unincorporated NT
70203105901,West Daly
70203105902,West Daly
70203106001,Tiwi Islands
70203106002,Tiwi Islands
70203106003,Tiwi Islands
70203106004,Tiwi Islands
70203106005,Tiwi Islands
70203106101,West Arnhem
70203106102,West Arnhem
70203106103,West Arnhem
70203106104,East Arnhem
70203106104,West Arnhem
70203106105,West Arnhem
70203106106,West Arnhem
70203106107,Roper Gulf
70203106107,West Arnhem
70203106108,West Arnhem
70204106201,East Arnhem
70204106202,Unincorporated NT
70204106203,East Arnhem
70204106204,East Arnhem
70204106205,East Arnhem
70204106206,Unincorporated NT
70204106207,Unincorporated NT
70204106208,East Arnhem
70204106209,East Arnhem
70204106302,East Arnhem
70204106303,East Arnhem
70204106304,East Arnhem
70204106305,East Arnhem
70204106306,East Arnhem
70204106307,East Arnhem
70204106308,East Arnhem
70204106310,East Arnhem
70204106311,East Arnhem
70204106312,East Arnhem
70204106313,East Arnhem
70204106314,East Arnhem
70204106315,East Arnhem
70204106316,East Arnhem
70204106317,East Arnhem
70204106317,Unincorporated NT
70204106318,East Arnhem
70204106319,East Arnhem
70204106319,Roper Gulf
70204106319,West Arnhem
70204106401,Unincorporated NT
70204106402,East Arnhem
70204106402,Unincorporated NT
70204106407,Unincorporated NT
70204106408,Unincorporated NT
70204106409,Unincorporated NT
70204106410,Unincorporated NT
70204106411,Unincorporated NT
70204106412,Unincorporated NT
70204106413,Unincorporated NT
70204106414,Unincorporated NT
70204106415,Unincorporated NT
70204106416,Unincorporated NT
70205106501,Roper Gulf
70205106502,Roper Gulf
70205106503,East Arnhem
70205106503,Katherine
70205106503,Roper Gulf
70205106503,Victoria Daly
70205106503,West Arnhem
70205106505,Roper Gulf
70205106507,Roper Gulf
70205106508,Barkly
70205106508,Katherine
70205106508,Roper Gulf
70205106508,Victoria Daly
70205106509,Roper Gulf
70205106510,Roper Gulf
70205106511,Roper Gulf
70205106512,Roper Gulf
70205106601,Roper Gulf
70205106602,Barkly
70205106602,Roper Gulf
70205106603,Barkly
70205106603,Roper Gulf
70205106604,Roper Gulf
70205106605,Roper Gulf
70205106606,Roper Gulf
70205106607,Roper Gulf
70205106608,Roper Gulf
70205106609,Roper Gulf
70205106610,East Arnhem
70205106610,Roper Gulf
70205106611,Roper Gulf
70205106612,Roper Gulf
70205106613,Roper Gulf
70205106614,Roper Gulf
70205106701,Katherine
70205106702,Katherine
70205106703,Katherine
70205106704,Katherine
70205106705,Katherine
70205106706,Katherine
70205106707,Katherine
70205106708,Katherine
70205106709,Katherine
70205106710,Katherine
70205106711,Katherine
70205106712,Katherine
70205106713,Katherine
70205106714,Katherine
70205106715,Katherine
70205106716,Katherine
70205106717,Katherine
70205106718,Katherine
70205106718,Roper Gulf
70205106720,Katherine
70205106721,Katherine
70205106722,Katherine
70205106722,Roper Gulf
70205106722,Victoria Daly
70205106723,Katherine
70205106724,Katherine
70205106725,Katherine
70205106726,Katherine
70205106727,Katherine
70205106801,Barkly
70205106801,Central Desert
70205106801,Victoria Daly
70205106802,Victoria Daly
70205106803,Victoria Daly
70205106804,Victoria Daly
70205106805,Victoria Daly
70205106806,Victoria Daly
70205106807,Central Desert
70205106808,Katherine
70205106808,Roper Gulf
70205106808,Victoria Daly
70205106808,West Daly
70205106809,Victoria Daly
70205106810,Victoria Daly
70205106811,Wyndham-East Kimberley
70205106811,Victoria Daly
70205106812,Roper Gulf
70205106812,Victoria Daly
80101100101,Unincorporated ACT
80101100102,Unincorporated ACT
80101100103,Unincorporated ACT
80101100104,Unincorporated ACT
80101100105,Unincorporated ACT
80101100106,Unincorporated ACT
80101100201,Unincorporated ACT
80101100202,Unincorporated ACT
80101100203,Unincorporated ACT
80101100205,Unincorporated ACT
80101100208,Unincorporated ACT
80101100209,Unincorporated ACT
80101100210,Unincorporated ACT
80101100211,Unincorporated ACT
80101100212,Unincorporated ACT
80101100213,Unincorporated ACT
80101100215,Unincorporated ACT
80101100216,Unincorporated ACT
80101100217,Unincorporated ACT
80101100218,Unincorporated ACT
80101100219,Unincorporated ACT
80101100220,Unincorporated ACT
80101100221,Unincorporated ACT
80101100222,Unincorporated ACT
80101100223,Unincorporated ACT
80101100224,Unincorporated ACT
80101100225,Unincorporated ACT
80101100301,Unincorporated ACT
80101100304,Unincorporated ACT
80101100306,Unincorporated ACT
80101100307,Unincorporated ACT
80101100308,Unincorporated ACT
80101100309,Unincorporated ACT
80101100310,Unincorporated ACT
80101100311,Unincorporated ACT
80101100312,Unincorporated ACT
80101100314,Unincorporated ACT
80101100315,Unincorporated ACT
80101100316,Unincorporated ACT
80101100317,Unincorporated ACT
80101100318,Unincorporated ACT
80101100319,Unincorporated ACT
80101100320,Unincorporated ACT
80101100321,Unincorporated ACT
80101100322,Unincorporated ACT
80101100401,Unincorporated ACT
80101100402,Unincorporated ACT
80101100403,Unincorporated ACT
80101100404,Unincorporated ACT
80101100405,Unincorporated ACT
80101100406,Unincorporated ACT
80101100408,Unincorporated ACT
80101100409,Unincorporated ACT
80101100501,Unincorporated ACT
80101100502,Unincorporated ACT
80101100503,Unincorporated ACT
80101100504,Unincorporated ACT
80101100505,Unincorporated ACT
80101100506,Unincorporated ACT
80101100507,Unincorporated ACT
80101100508,Unincorporated ACT
80101100509,Unincorporated ACT
80101100602,Unincorporated ACT
80101100604,Unincorporated ACT
80101100605,Unincorporated ACT
80101100606,Unincorporated ACT
80101100607,Unincorporated ACT
80101100608,Unincorporated ACT
80101100609,Unincorporated ACT
80101100610,Unincorporated ACT
80101100611,Unincorporated ACT
80101100612,Unincorporated ACT
80101100613,Unincorporated ACT
80101100614,Unincorporated ACT
80101100615,Unincorporated ACT
80101100616,Unincorporated ACT
80101100617,Unincorporated ACT
80101100618,Unincorporated ACT
80101100619,Unincorporated ACT
80101100620,Unincorporated ACT
80101100621,Unincorporated ACT
80101100622,Unincorporated ACT
80101100623,Unincorporated ACT
80101100701,Unincorporated ACT
80101100702,Unincorporated ACT
80101100703,Unincorporated ACT
80101100704,Unincorporated ACT
80101100705,Unincorporated ACT
80101100706,Unincorporated ACT
80101100707,Unincorporated ACT
80101100708,Unincorporated ACT
80101100709,Unincorporated ACT
80101100710,Unincorporated ACT
80101100711,Unincorporated ACT
80101100712,Unincorporated ACT
80101100713,Unincorporated ACT
80101100714,Unincorporated ACT
80101100801,Unincorporated ACT
80101100802,Unincorporated ACT
80101100803,Unincorporated ACT
80101100804,Unincorporated ACT
80101100805,Unincorporated ACT
80101100806,Unincorporated ACT
80101100807,Unincorporated ACT
80101100808,Unincorporated ACT
80101100809,Unincorporated ACT
80101100810,Unincorporated ACT
80101100811,Unincorporated ACT
80101100812,Unincorporated ACT
80101100901,Unincorporated ACT
80101100902,Unincorporated ACT
80101100903,Unincorporated ACT
80101100904,Unincorporated ACT
80101100905,Unincorporated ACT
80101100906,Unincorporated ACT
80101100907,Unincorporated ACT
80101100908,Unincorporated ACT
80101100909,Unincorporated ACT
80101100910,Unincorporated ACT
80101101001,Unincorporated ACT
80101101002,Unincorporated ACT
80101101003,Unincorporated ACT
80101101004,Unincorporated ACT
80101101005,Unincorporated ACT
80101101101,Unincorporated ACT
80101101102,Unincorporated ACT
80101101103,Unincorporated ACT
80101101104,Unincorporated ACT
80101101105,Unincorporated ACT
80101101106,Unincorporated ACT
80101101107,Unincorporated ACT
80101101108,Unincorporated ACT
80101101109,Unincorporated ACT
80101101110,Unincorporated ACT
80101101202,Unincorporated ACT
80101101203,Unincorporated ACT
80101101301,Unincorporated ACT
80101101302,Unincorporated ACT
80101101303,Unincorporated ACT
80101101304,Unincorporated ACT
80101101305,Unincorporated ACT
80101101306,Unincorporated ACT
80101101307,Unincorporated ACT
80101101308,Unincorporated ACT
80101101309,Unincorporated ACT
80101101310,Unincorporated ACT
80101101401,Unincorporated ACT
80101101402,Unincorporated ACT
80101101403,Unincorporated ACT
80101101404,Unincorporated ACT
80101101405,Unincorporated ACT
80101101406,Unincorporated ACT
80101101407,Unincorporated ACT
80101101502,Unincorporated ACT
80101101503,Unincorporated ACT
80101101504,Unincorporated ACT
80101101505,Unincorporated ACT
80101101506,Unincorporated ACT
80101101508,Unincorporated ACT
80101101509,Unincorporated ACT
80101101510,Unincorporated ACT
80101101511,Unincorporated ACT
80101101512,Unincorporated ACT
80101101513,Unincorporated ACT
80101101514,Unincorporated ACT
80101101515,Unincorporated ACT
80101101516,Unincorporated ACT
80101101517,Unincorporated ACT
80101101601,Unincorporated ACT
80101101602,Unincorporated ACT
80101101603,Unincorporated ACT
80101101604,Unincorporated ACT
80101101605,Unincorporated ACT
80101101606,Unincorporated ACT
80101101607,Unincorporated ACT
80101101608,Unincorporated ACT
80101101609,Unincorporated ACT
80101101610,Unincorporated ACT
80101101611,Unincorporated ACT
80101101612,Unincorporated ACT
80101101613,Unincorporated ACT
80101101614,Unincorporated ACT
80101101615,Unincorporated ACT
80101101616,Unincorporated ACT
80101101617,Unincorporated ACT
80101101618,Unincorporated ACT
80101101619,Unincorporated ACT
80101101701,Unincorporated ACT
80101101702,Unincorporated ACT
80101101703,Unincorporated ACT
80101101704,Unincorporated ACT
80101101705,Unincorporated ACT
80101101706,Unincorporated ACT
80101101707,Unincorporated ACT
80101101708,Unincorporated ACT
80101101709,Unincorporated ACT
80101101802,Unincorporated ACT
80101101805,Unincorporated ACT
80101101806,Unincorporated ACT
80101101807,Unincorporated ACT
80101101808,Unincorporated ACT
80101101809,Unincorporated ACT
80101101810,Unincorporated ACT
80101101902,Unincorporated ACT
80101101904,Unincorporated ACT
80101101905,Unincorporated ACT
80101101906,Unincorporated ACT
80101101907,Unincorporated ACT
80101101908,Unincorporated ACT
80101101909,Unincorporated ACT
80101101910,Unincorporated ACT
80101101911,Unincorporated ACT
80101101912,Unincorporated ACT
80101101913,Unincorporated ACT
80101101914,Unincorporated ACT
80101101915,Unincorporated ACT
80101101916,Unincorporated ACT
80101101917,Unincorporated ACT
80101101918,Unincorporated ACT
80101101919,Unincorporated ACT
80101102001,Unincorporated ACT
80101102002,Unincorporated ACT
80101102003,Unincorporated ACT
80101102004,Unincorporated ACT
80101102005,Unincorporated ACT
80101102006,Unincorporated ACT
80101102007,Unincorporated ACT
80101102008,Unincorporated ACT
80101102101,Unincorporated ACT
80101102102,Unincorporated ACT
80101102103,Unincorporated ACT
80101102104,Unincorporated ACT
80101102105,Unincorporated ACT
80101102201,Unincorporated ACT
80101102202,Unincorporated ACT
80101102203,Unincorporated ACT
80101102204,Unincorporated ACT
80101102205,Unincorporated ACT
80101102206,Unincorporated ACT
80101102207,Unincorporated ACT
80101102208,Unincorporated ACT
80101102301,Unincorporated ACT
80101102302,Unincorporated ACT
80101102303,Unincorporated ACT
80101102304,Unincorporated ACT
80101102305,Unincorporated ACT
80101102306,Unincorporated ACT
80101102307,Unincorporated ACT
80101102401,Unincorporated ACT
80101102402,Unincorporated ACT
80101102403,Unincorporated ACT
80101102404,Unincorporated ACT
80101102405,Unincorporated ACT
80101102406,Unincorporated ACT
80101102407,Unincorporated ACT
80101102408,Unincorporated ACT
80101102501,Unincorporated ACT
80101102502,Unincorporated ACT
80101102503,Unincorporated ACT
80101102504,Unincorporated ACT
80101102505,Unincorporated ACT
80101102506,Unincorporated ACT
80101102601,Unincorporated ACT
80101102602,Unincorporated ACT
80101102603,Unincorporated ACT
80101102604,Unincorporated ACT
80101102605,Unincorporated ACT
80101102606,Unincorporated ACT
80101102607,Unincorporated ACT
80101111101,Unincorporated ACT
80101114201,Unincorporated ACT
80101114301,Unincorporated ACT
80101114302,Unincorporated ACT
80101114401,Unincorporated ACT
80103103102,Unincorporated ACT
80103103103,Unincorporated ACT
80103103201,Unincorporated ACT
80103111301,Unincorporated ACT
80103111302,Unincorporated ACT
80103111303,Unincorporated ACT
80103111304,Unincorporated ACT
80103111305,Unincorporated ACT
80103111306,Unincorporated ACT
80103111307,Unincorporated ACT
80103111308,Unincorporated ACT
80103111309,Unincorporated ACT
80103111401,Unincorporated ACT
80103111501,Unincorporated ACT
80103111502,Unincorporated ACT
80103111503,Unincorporated ACT
80103111504,Unincorporated ACT
80103111505,Unincorporated ACT
80103111506,Unincorporated ACT
80103111507,Unincorporated ACT
80104103401,Unincorporated ACT
80104103402,Unincorporated ACT
80104103403,Unincorporated ACT
80104103404,Unincorporated ACT
80104103405,Unincorporated ACT
80104103406,Unincorporated ACT
80104103407,Unincorporated ACT
80104103408,Unincorporated ACT
80104103409,Unincorporated ACT
80104103410,Unincorporated ACT
80104103411,Unincorporated ACT
80104103412,Unincorporated ACT
80104103413,Unincorporated ACT
80104103414,Unincorporated ACT
80104103501,Unincorporated ACT
80104103505,Unincorporated ACT
80104103506,Unincorporated ACT
80104103507,Unincorporated ACT
80104103508,Unincorporated ACT
80104103509,Unincorporated ACT
80104103510,Unincorporated ACT
80104103511,Unincorporated ACT
80104103512,Unincorporated ACT
80104103513,Unincorporated ACT
80104103514,Unincorporated ACT
80104103515,Unincorporated ACT
80104103516,Unincorporated ACT
80104103517,Unincorporated ACT
80104103518,Unincorporated ACT
80104103519,Unincorporated ACT
80104103520,Unincorporated ACT
80104103521,Unincorporated ACT
80104103522,Unincorporated ACT
80104103601,Unincorporated ACT
80104103604,Unincorporated ACT
80104103605,Unincorporated ACT
80104103606,Unincorporated ACT
80104103607,Unincorporated ACT
80104103608,Unincorporated ACT
80104103609,Unincorporated ACT
80104103610,Unincorporated ACT
80104103611,Unincorporated ACT
80104103612,Unincorporated ACT
80104103613,Unincorporated ACT
80104103614,Unincorporated ACT
80104103615,Unincorporated ACT
80104103616,Unincorporated ACT
80104103617,Unincorporated ACT
80104103618,Unincorporated ACT
80104103702,Unincorporated ACT
80104103703,Unincorporated ACT
80104103704,Unincorporated ACT
80104103705,Unincorporated ACT
80104103706,Unincorporated ACT
80104103707,Unincorporated ACT
80104103708,Unincorporated ACT
80104103709,Unincorporated ACT
80104103710,Unincorporated ACT
80104103711,Unincorporated ACT
80104103712,Unincorporated ACT
80104103713,Unincorporated ACT
80104103714,Unincorporated ACT
80104103804,Unincorporated ACT
80104103805,Unincorporated ACT
80104103806,Unincorporated ACT
80104103807,Unincorporated ACT
80104103808,Unincorporated ACT
80104103809,Unincorporated ACT
80104103810,Unincorporated ACT
80104103811,Unincorporated ACT
80104103812,Unincorporated ACT
80104103813,Unincorporated ACT
80104103814,Unincorporated ACT
80104103815,Unincorporated ACT
80104103907,Unincorporated ACT
80104103908,Unincorporated ACT
80104103910,Unincorporated ACT
80104103911,Unincorporated ACT
80104103912,Unincorporated ACT
80104103913,Unincorporated ACT
80104103914,Unincorporated ACT
80104103915,Unincorporated ACT
80104103916,Unincorporated ACT
80104103917,Unincorporated ACT
80104103918,Unincorporated ACT
80104103919,Unincorporated ACT
80104103920,Unincorporated ACT
80104103921,Unincorporated ACT
80104103922,Unincorporated ACT
80104103923,Unincorporated ACT
80104103924,Unincorporated ACT
80104103925,Unincorporated ACT
80104103926,Unincorporated ACT
80104103927,Unincorporated ACT
80104103928,Unincorporated ACT
80104103929,Unincorporated ACT
80104104001,Unincorporated ACT
80104104002,Unincorporated ACT
80104104005,Unincorporated ACT
80104104006,Unincorporated ACT
80104104007,Unincorporated ACT
80104104008,Unincorporated ACT
80104104011,Unincorporated ACT
80104104013,Unincorporated ACT
80104104014,Unincorporated ACT
80104104015,Unincorporated ACT
80104104017,Unincorporated ACT
80104104018,Unincorporated ACT
80104104019,Unincorporated ACT
80104104020,Unincorporated ACT
80104104021,Unincorporated ACT
80104104022,Unincorporated ACT
80104104023,Unincorporated ACT
80104104024,Unincorporated ACT
80104104025,Unincorporated ACT
80104104026,Unincorporated ACT
80104104027,Unincorporated ACT
80104104028,Unincorporated ACT
80104104029,Unincorporated ACT
80104104030,Unincorporated ACT
80104104031,Unincorporated ACT
80104104032,Unincorporated ACT
80104104301,Unincorporated ACT
80104104302,Unincorporated ACT
80104104401,Unincorporated ACT
80104104402,Unincorporated ACT
80104104404,Unincorporated ACT
80104104405,Unincorporated ACT
80104104409,Unincorporated ACT
80104104410,Unincorporated ACT
80104104411,Unincorporated ACT
80104104412,Unincorporated ACT
80104104413,Unincorporated ACT
80104104414,Unincorporated ACT
80104104415,Unincorporated ACT
80104104416,Unincorporated ACT
80104104417,Unincorporated ACT
80104104418,Unincorporated ACT
80104104419,Unincorporated ACT
80104104420,Unincorporated ACT
80104104421,Unincorporated ACT
80104104422,Unincorporated ACT
80104104423,Unincorporated ACT
80104104424,Unincorporated ACT
80104104425,Unincorporated ACT
80104104426,Unincorporated ACT
80104104502,Unincorporated ACT
80104104503,Unincorporated ACT
80104104504,Unincorporated ACT
80104104601,Unincorporated ACT
80104104602,Unincorporated ACT
80104104603,Unincorporated ACT
80104104604,Unincorporated ACT
80104104605,Unincorporated ACT
80104104606,Unincorporated ACT
80104104607,Unincorporated ACT
80104104609,Unincorporated ACT
80104104612,Unincorporated ACT
80104104613,Unincorporated ACT
80104104614,Unincorporated ACT
80104104616,Unincorporated ACT
80104104617,Unincorporated ACT
80104104618,Unincorporated ACT
80104104619,Unincorporated ACT
80104104620,Unincorporated ACT
80104104621,Unincorporated ACT
80104104622,Unincorporated ACT
80104104623,Unincorporated ACT
80104104624,Unincorporated ACT
80104104625,Unincorporated ACT
80104104626,Unincorporated ACT
80104104627,Unincorporated ACT
80104104628,Unincorporated ACT
80104104629,Unincorporated ACT
80104104630,Unincorporated ACT
80104104631,Unincorporated ACT
80104104632,Unincorporated ACT
80104104633,Unincorporated ACT
80104104634,Unincorporated ACT
80104104635,Unincorporated ACT
80104104636,Unincorporated ACT
80104104637,Unincorporated ACT
80104104701,Unincorporated ACT
80104104702,Unincorporated ACT
80104104703,Unincorporated ACT
80104104704,Unincorporated ACT
80104104705,Unincorporated ACT
80104104706,Unincorporated ACT
80104104707,Unincorporated ACT
80104104708,Unincorporated ACT
80104104709,Unincorporated ACT
80104104710,Unincorporated ACT
80104104711,Unincorporated ACT
80104104712,Unincorporated ACT
80104104713,Unincorporated ACT
80104104714,Unincorporated ACT
80104104715,Unincorporated ACT
80104104716,Unincorporated ACT
80104104717,Unincorporated ACT
80104104718,Unincorporated ACT
80104104719,Unincorporated ACT
80104104801,Unincorporated ACT
80104104802,Unincorporated ACT
80104104803,Unincorporated ACT
80104104804,Unincorporated ACT
80104104805,Unincorporated ACT
80104104806,Unincorporated ACT
80104104807,Unincorporated ACT
80104104808,Unincorporated ACT
80104104809,Unincorporated ACT
80104104810,Unincorporated ACT
80104104811,Unincorporated ACT
80104104812,Unincorporated ACT
80104104813,Unincorporated ACT
80104104814,Unincorporated ACT
80104111601,Unincorporated ACT
80104111702,Unincorporated ACT
80104111801,Unincorporated ACT
80104111803,Unincorporated ACT
80104111901,Unincorporated ACT
80104112001,Unincorporated ACT
80104112003,Unincorporated ACT
80104112005,Unincorporated ACT
80104112006,Unincorporated ACT
80104112007,Unincorporated ACT
80104112008,Unincorporated ACT
80104112009,Unincorporated ACT
80104112010,Unincorporated ACT
80104112011,Unincorporated ACT
80104112012,Unincorporated ACT
80104112013,Unincorporated ACT
80104112014,Unincorporated ACT
80104112015,Unincorporated ACT
80104112102,Unincorporated ACT
80104112103,Unincorporated ACT
80104112104,Unincorporated ACT
80104112105,Unincorporated ACT
80104112106,Unincorporated ACT
80104112107,Unincorporated ACT
80104112108,Unincorporated ACT
80104112109,Unincorporated ACT
80104112110,Unincorporated ACT
80104112111,Unincorporated ACT
80104112112,Unincorporated ACT
80104112113,Unincorporated ACT
80104112114,Unincorporated ACT
80104112115,Unincorporated ACT
80104112202,Unincorporated ACT
80104112203,Unincorporated ACT
80104112204,Unincorporated ACT
80104112205,Unincorporated ACT
80104112206,Unincorporated ACT
80104112207,Unincorporated ACT
80104112208,Unincorporated ACT
80104112209,Unincorporated ACT
80105104901,Unincorporated ACT
80105104902,Unincorporated ACT
80105104903,Unincorporated ACT
80105104904,Unincorporated ACT
80105105001,Unincorporated ACT
80105105002,Unincorporated ACT
80105105003,Unincorporated ACT
80105105004,Unincorporated ACT
80105105005,Unincorporated ACT
80105105006,Unincorporated ACT
80105105007,Unincorporated ACT
80105105008,Unincorporated ACT
80105105011,Unincorporated ACT
80105105012,Unincorporated ACT
80105105013,Unincorporated ACT
80105105014,Unincorporated ACT
80105105015,Unincorporated ACT
80105105016,Unincorporated ACT
80105105017,Unincorporated ACT
80105105018,Unincorporated ACT
80105105101,Unincorporated ACT
80105105102,Unincorporated ACT
80105105105,Unincorporated ACT
80105105109,Unincorporated ACT
80105105110,Unincorporated ACT
80105105111,Unincorporated ACT
80105105112,Unincorporated ACT
80105105113,Unincorporated ACT
80105105114,Unincorporated ACT
80105105115,Unincorporated ACT
80105105116,Unincorporated ACT
80105105117,Unincorporated ACT
80105105118,Unincorporated ACT
80105105119,Unincorporated ACT
80105105120,Unincorporated ACT
80105105301,Unincorporated ACT
80105105302,Unincorporated ACT
80105105305,Unincorporated ACT
80105105306,Unincorporated ACT
80105105307,Unincorporated ACT
80105105308,Unincorporated ACT
80105105311,Unincorporated ACT
80105105312,Unincorporated ACT
80105105313,Unincorporated ACT
80105105314,Unincorporated ACT
80105105404,Unincorporated ACT
80105105405,Unincorporated ACT
80105105406,Unincorporated ACT
80105105407,Unincorporated ACT
80105105408,Unincorporated ACT
80105105409,Unincorporated ACT
80105105410,Unincorporated ACT
80105105501,Unincorporated ACT
80105105502,Unincorporated ACT
80105105503,Unincorporated ACT
80105105504,Unincorporated ACT
80105105505,Unincorporated ACT
80105105506,Unincorporated ACT
80105105507,Unincorporated ACT
80105105508,Unincorporated ACT
80105105509,Unincorporated ACT
80105105601,Unincorporated ACT
80105105602,Unincorporated ACT
80105105603,Unincorporated ACT
80105105604,Unincorporated ACT
80105105605,Unincorporated ACT
80105105606,Unincorporated ACT
80105105607,Unincorporated ACT
80105105701,Unincorporated ACT
80105105702,Unincorporated ACT
80105105703,Unincorporated ACT
80105105704,Unincorporated ACT
80105105705,Unincorporated ACT
80105105706,Unincorporated ACT
80105105708,Unincorporated ACT
80105105709,Unincorporated ACT
80105105711,Unincorporated ACT
80105105712,Unincorporated ACT
80105105713,Unincorporated ACT
80105105714,Unincorporated ACT
80105105715,Unincorporated ACT
80105105801,Unincorporated ACT
80105105802,Unincorporated ACT
80105105803,Unincorporated ACT
80105105804,Unincorporated ACT
80105105805,Unincorporated ACT
80105105806,Unincorporated ACT
80105105807,Unincorporated ACT
80105105808,Unincorporated ACT
80105105809,Unincorporated ACT
80105105810,Unincorporated ACT
80105105811,Unincorporated ACT
80105105812,Unincorporated ACT
80105105813,Unincorporated ACT
80105105814,Unincorporated ACT
